page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/bildung-und-schulen/mittelschulen/nachteilsausgleich-in-den-mittelschulen-s2;No;No;No;N/A;N/A;Discusses measures for students with disabilities in middle schools.
https://www.fr.ch/de/bildung-und-schulen/universitaet-und-hochschulen/privatlektionen;No;No;No;N/A;N/A;Discusses a course aimed at improving communication skills in the professional world.
https://bdlf.fr.ch/app/de/change_documents/4256;No;No;No;N/A;N/A;No content available for analysis.
https://www.fr.ch/de/vwbd/bba/waehrend-der-lehre/qualifikationskommissionen-und-experteninnen;No;No;No;N/A;N/A;Discusses the roles and responsibilities of qualification commissions and experts in vocational training.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/wasser/entwaesserung-und-abwasserreinigung/dokumentation-entwaesserung;No;No;No;N/A;N/A;Provides information on drainage and wastewater treatment concepts for municipalities, architects, and engineers.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/wasser/planung-der-trinkwasserversorgung/dokumentation-trinkwasser-infrastruktur;No;No;No;N/A;N/A;Provides guidelines and resources for the planning and management of drinking water infrastructure.
https://www.fr.ch/de/bkad/datei/zusammenarbeit-schule-familie;No;No;No;N/A;N/A;Discusses the importance of collaboration between schools and families for a successful educational experience.
https://bdlf.fr.ch/app/de/change_documents/1225;No;No;No;N/A;N/A;No content available for analysis.
https://bdlf.fr.ch/app/de/texts_of_law/121.1/versions/6752;No;No;No;N/A;N/A;No content available for analysis.
https://www.fr.ch/de/staat-und-recht/regierung-und-verwaltung/gleichstellung-im-erwerbsleben/gleichstellung-in-der-kantonsverwaltung/plan-fuer-die-gleichstellung-von-frau-und-mann-in-der-kantonale-verwaltung-pgkv/pgkv-analysen-der-situation-der;Yes;No;No;N/A;N/A;Discusses analyses and surveys on gender equality within the cantonal administration, mentions software used for wage equality testing.
https://bdlf.fr.ch/app/de/change_documents/3450;No;No;No;N/A;N/A;No content available for analysis.
