page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/steuern/natuerliche-personen/formularbestellung-fuer-natuerliche-personen;No;No;No;N/A;N/A;The page provides a form for ordering tax documents for natural persons.
https://www.fr.ch/de/alltag/lebensverlauf/informationen-fuer-familien-familienordner-freiburg/arbeit-und-mutterschaft;No;No;No;N/A;N/A;The page offers information on work and maternity for families.
https://www.fr.ch/de/gb/jr/news/ernennung-einer-stellvertretenden-praesidentin;No;No;No;N/A;N/A;The page announces the appointment of a deputy president.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/umwelt/gemeinden-ihre-zustaendigkeit-und-ihr-beitrag-im-umweltbereich/gemeinden-ihre-zustaendigkeit-und-ihr-beitrag-im-gewaesserbereich;No;No;No;N/A;N/A;The page provides information on the responsibilities and contributions of municipalities in the area of water resources.
https://www.fr.ch/de/arbeit-und-unternehmen/arbeiten-beim-staat/weiterbildungsprogramm-des-staates-freiburg/entdecken-von-ms365-neu;Yes;Yes;No;Webpage;Communication and collaboration;The page offers a training program on Microsoft 365, covering various tools and functionalities for effective communication, coordination, and cooperation.
https://www.fr.ch/de/gsd/news/covid-19-chronologie;No;No;No;N/A;N/A;The page provides a chronology of COVID-19 related developments and measures in the Canton of Freiburg.
https://bdlf.fr.ch/app/de/change_documents/1694;No;No;No;N/A;N/A;The content of the page could not be retrieved for analysis.
https://www.fr.ch/de/staat-und-recht/justiz/mediation-im-gerichtsverfahren;No;No;No;N/A;N/A;The page provides information on the mediation process in court proceedings, including the roles and responsibilities of mediators.
https://bdlf.fr.ch/app/de/change_documents/2194;No;No;No;N/A;N/A;The content of the page could not be retrieved for analysis.
https://www.fr.ch/de/covid19/news/medienkonferenzen-des-staates-freiburg-jetzt-ueber-live-streaming-zugaenglich;No;No;No;N/A;N/A;The page announces that the State of Freiburg's media conferences will be broadcast via live streaming to keep the public informed about COVID-19.
https://www.fr.ch/de/kbs/fachfraufachmann-apotheke-efz-inkl-zweisprachige-ausbildung;No;No;No;N/A;N/A;The page provides information on the training program for pharmacy professionals, including the responsibilities and qualifications required.
