page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://bdlf.fr.ch/app/de/change_documents/4186;No;No;No;N/A;N/A;The page could not be analyzed due to lack of content.
https://www.fr.ch/de/vwbd/hra;No;No;No;N/A;N/A;The page is about the Handelsregisteramt (HRA), which serves for the registration and identification of legal entities.
https://www.fr.ch/de/covid19/news/nachricht-an-die-oeffentlichkeit-zur-abfallentsorgung;No;No;No;N/A;N/A;The page provides guidelines for waste disposal during the COVID-19 pandemic.
https://bdlf.fr.ch/app/de/change_documents/3125;No;No;No;N/A;N/A;The page could not be analyzed due to lack of content.
https://www.fr.ch/de/konservatorium/unterrichtsfaecher/musikunterricht-0/orgel;No;No;No;N/A;N/A;The page provides information about organ lessons for adults and children over 10 years old at the Conservatory of Fribourg.
https://www.fr.ch/de/find/kstv/news/allgemeine-wegleitung-zur-steuererklaerung-fuer-natuerliche-personen;No;No;Yes;PDF;Finance and taxes;The page informs taxpayers about a general guide for tax returns, available in PDF format, due to printing issues with the physical copies.
https://www.fr.ch/de/kub/app/master_cat;No;No;No;N/A;N/A;The page could not be analyzed due to lack of content.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/wasser/planung-der-trinkwasserversorgung;No;No;No;N/A;N/A;The page discusses the planning of drinking water supply in the Canton of Fribourg, considering demographic, spatial, and climatic challenges.
https://www.fr.ch/de/grangeneuve/berufsbildungsgaenge-in-grangeneuve/berufsbildung-im-gartenbau/kopas-kurs-fuer-arbeitssicherheit-und-gesundheitsschutz;No;No;No;N/A;N/A;The page offers a course on occupational safety and health protection, specifically targeting young leaders in horticulture.
https://www.fr.ch/de/vwbd/afe/news/kantonales-foerderprogramm-im-energiebereich-beitragsrechner;No;No;No;N/A;N/A;The page discusses a cantonal funding program in the energy sector and provides a calculator for potential contributions.
https://www.fr.ch/de/gsd/gfb/news/gleichstellung-am-start-forum-der-berufe-2021-digital;No;No;No;N/A;N/A;The page discusses a virtual forum focused on gender equality in career choices, offering various educational materials for the same.
