page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/gb/jr/news/zwangsmassnahmengericht;No;No;No;N/A;N/A;The page discusses the appointment of a judge ad hoc to the Zwangsmassnahmengericht.
https://www.fr.ch/de/find/news/eine-legislatur-im-zeichen-der-digitalen-transformation;Yes;No;No;N/A;N/A;The page discusses the State Council's digital transformation plan for the legislative period 2022-2026.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/landwirtschaft-und-nutztiere/download-bereich-dokumente-gesetzesgrundlagen-und-links-import-und-export;No;No;No;N/A;N/A;The page provides download documents, legal bases, and links related to the import, transit, and export of food, consumer goods, cosmetics, live animals, and animal products.
https://www.fr.ch/de/find/pkspf/news/aenderung-einiger-artikel-des-reglements-ueber-den-pensionsplan;No;No;No;N/A;N/A;The page discusses changes to some articles of the regulations concerning the pension plan.
https://www.fr.ch/de/steuern/natuerliche-personen/zustellung-des-lohnausweises;Yes;No;Yes;N/A;Finance and taxes;The page discusses the obligation of employers to provide salary certificates and recommends using the certified software Swissdec for electronic transmission.
https://www.fr.ch/de/rimu/news/mit-dem-velo-sicher-zur-schule-der-staat-freiburg-und-der-vcs-starten-ein-velobus-pilotprojekt-im-kanton-freiburg;No;No;No;N/A;N/A;The page discusses a pilot project aimed at promoting safe cycling to school for children in the canton of Freiburg.
https://bdlf.fr.ch/app/de/change_documents/32;No;No;No;N/A;N/A;The page did not provide content for analysis.
https://www.fr.ch/de/rimu/news/dank-schutzaktion-mehr-als-10-100-amphibien-gerettet;No;No;No;N/A;N/A;The page discusses an initiative to save amphibians by setting up fences along roads in the canton of Freiburg.
https://www.fr.ch/de/sjsd/spa/news/js-nationales-jugendsportlager-in-tenero;No;No;No;N/A;N/A;The page discusses a national youth sports camp in Tenero, where various sports activities are offered to young people.
https://www.fr.ch/de/sjsd/pol/news/nationale-aktionswoche-sensibilisiert-fuer-mehr-sicherheit-im-digitalen-raum;Yes;Yes;Yes;Webpage;Social and public security;The page discusses a national action week focused on increasing awareness about cybersecurity and offers a guide on how to protect oneself online.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/lebensmittel/download-bereich-dokumente-gesetzesgrundlagen-und-links-trinkwasser;No;No;No;N/A;N/A;The page provides download documents, legal bases, and links related to drinking water quality and regulations.
