page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/essg/artikel;No;No;No;N/A;N/A;The page focuses on the Berufsfachschule Soziales-Gesundheit and offers various articles related to social and health education.
https://www.fr.ch/de/vwbd/afe/grossverbraucher;No;No;No;N/A;N/A;The page discusses regulations and guidelines for businesses classified as Grossverbraucher based on their annual energy consumption.
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-8;Yes;Yes;No;Webpage;Maps, infrastructures and territorial planning;The page serves as a guide for using the DSK2 software, specifically for filing a change request within the system.
https://www.fr.ch/de/bildung-und-schulen/berufsbildung/fuer-lehrbetriebe/lehrvertrag;No;No;No;N/A;N/A;The page provides information on how to establish a training contract for apprentices, including legal requirements and procedures.
https://www.fr.ch/de/bildung-und-schulen/mittelschulen/gymnasiale-maturitaet;No;No;No;N/A;N/A;The page provides information on gymnasial maturity education in various colleges in the Freiburg region, focusing on academic preparation for university studies.
https://www.fr.ch/de/gibs/lernende;No;No;No;N/A;N/A;The page provides general information for students at the Gewerbliche und Industrielle Berufsfachschule, including topics like leave requests, exams, and support services.
https://www.fr.ch/de/steuern/natuerliche-personen/steuern-der-natuerlichen-personen-spezifische-themen;No;No;No;N/A;N/A;The page provides information on specific tax-related topics for natural persons, such as self-employment, assets abroad, and withholding tax.
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-honorarordnung-ho33/dsk2-hilfe-formular-ho33;Yes;Yes;No;Webpage;Maps, infrastructures and territorial planning;The page serves as a guide for filling out the HO33 form within the DSK2 software, detailing various elements and calculations involved.
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-4;Yes;Yes;No;Webpage;Maps, infrastructures and territorial planning;The page serves as a comprehensive guide for capturing and managing land records within the DSK2 software, detailing various functionalities and procedures.
https://www.fr.ch/de/rimu/afu/news/um-sich-gemuetlich-vor-dem-kamin-aufzuwaermen-und-gleichzeitig-die-luftbelastung-zu-senken;N/A;N/A;N/A;N/A;N/A;The page could not be accessed (404 error).
https://www.fr.ch/de/staat-und-recht/gemeinden/handbuch-fuer-die-vorsteherinnen-und-vorsteher-der-einwohnerkontrolle;No;No;No;N/A;N/A;The page provides a handbook for the heads of resident control in municipalities, including various forms and information for local administrations.
