page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/arbeit-und-unternehmen/arbeiten-beim-staat/informatikressourcen;Yes;No;No;N/A;N/A;The page discusses the role of the Amt für Informatik und Telekommunikation (ITA) in managing IT resources for the state, including software solutions.
https://www.fr.ch/de/steuern/quellensteuer/schuldner-der-steuerbaren-leistung-ssl;No;No;No;N/A;N/A;The page discusses tax obligations related to withholding tax for various entities such as employers and insurers.
https://www.fr.ch/de/find/news/ab-2015-machen-sie-ihre-steuererklaerung-anders;Yes;No;Yes;Video;Finance and taxes;The page introduces FriTax, a new tax declaration software, and mentions a video guide for electronic tax filing.
https://bdlf.fr.ch/app/de/change_documents/4045;No;No;No;N/A;N/A;The content is not available for analysis.
https://bdlf.fr.ch/app/de/change_documents/426;No;No;No;N/A;N/A;The content is not available for analysis.
https://www.fr.ch/de/steuern/quellensteuer;No;No;No;N/A;N/A;The page discusses the concept of withholding tax, its rates, and obligations for various entities.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/energie/energienachweis;No;No;No;N/A;N/A;The page provides information on energy certificates and guidelines for building permits, including the use of Adobe Reader for form filling.
https://bdlf.fr.ch/app/de/change_documents/1670;No;No;No;N/A;N/A;The content is not available for analysis.
https://www.fr.ch/de/gsd/news/neue-regeln-fuer-isolation-und-quarantaene-neues-datum-berechnen;No;No;No;N/A;N/A;The page outlines new rules for calculating isolation and quarantine dates related to health measures.
https://www.fr.ch/de/staat-und-recht/abstimmungen-wahlen-und-politische-rechte/resultate-der-gemeindewahlen;Yes;No;No;N/A;N/A;The page mentions that since 2015, Freiburg municipalities use the same software as the canton for tallying election results.
https://www.fr.ch/de/bildung-und-schulen/mittelschulen/informationen-fuer-lehrpersonen-der-sekundarstufe-2-s2/funktionsbeschrieb-lehrerin-und-lehrer-der-sekundarstufe-2;No;No;No;N/A;N/A;The page outlines the roles and responsibilities of secondary level 2 teachers, as defined in a regulation dated March 14, 2016.
