page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-honorarordnung-ho33/dsk2-hilfe-verwaltung-ho33;Yes;Yes (webpage guide);No;Webpage;Maps, infrastructures and territorial planning;The page provides a guide on how to manage HO33 forms in the DSK2 software, specifically for mapping and planning.
https://www.fr.ch/de/polizei-und-sicherheit/bevoelkerungsschutz/versorgungskrisen;No;No;No;N/A;N/A;The page discusses societal dangers related to supply crises, including the impact on energy, food, and medicine.
https://www.fr.ch/de/rimu/rubd-ne/antenne-nachhaltige-quartiere/toolbox-nachhaltige-quartiere-0/werkzeuge-resilientes-quartier;No;No;No;N/A;N/A;The page focuses on tools and guidelines for creating resilient neighborhoods, addressing social, economic, and ecological developments.
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk-2-hilfe-leitfaden-zur-eroeffnung-bdmo;Yes;Yes (webpage guide);No;Webpage;Maps, infrastructures and territorial planning;The page serves as a guide for using the DSK2 software to initiate BDMO processes, replacing the old PDF-based method.
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-9;Yes;Yes (webpage guide);No;Webpage;Maps, infrastructures and territorial planning;The page provides a guide for surveyors on how to submit records through the DSK2 application.
https://www.fr.ch/de/kbs/nachteilsausgleich;No;No;No;N/A;N/A;The page discusses measures to provide equal opportunities for students with disabilities during their education.
https://www.fr.ch/de/polizei-und-sicherheit/bevoelkerungsschutz/gafri;Yes;Yes (webpage guide);Yes;PDF;Social and public security;The page provides information about the GAFRI automated telephone alarm system, including a downloadable user manual.
https://www.fr.ch/de/rimu/rubd-ne/antenne-nachhaltige-quartiere/toolbox-nachhaltige-quartiere-0/allgemeine-instrumente;No;No;No;N/A;N/A;The page offers a variety of tools and guidelines aimed at sustainable urban development, but it does not focus on software.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/klima/news;No;No;No;N/A;N/A;The page contains news articles related to climate change and environmental initiatives but does not focus on software.
https://www.fr.ch/de/bildung-und-schulen/obligatorische-schule/obligatorische-schule-organisation-und-ablauf-3-zyklus;No;No;No;N/A;N/A;The page outlines the organization and structure of the 3rd cycle of compulsory schooling, focusing on pedagogical aspects and class types.
https://www.fr.ch/de/raum-planung-und-bau/karten-plaene-kataster-und-geomatik/dsk2-hifle-benutzerhandbuch-dsk2/dsk2-hilfe-erstellen-und-ausdrucken-eines-akts-verbals/dsk2-hilfe-leitfaden-zur-erfassung-eines-akts-12;Yes;Yes (webpage guide);No;Webpage;Maps, infrastructures and territorial planning;The page provides a guide on how to handle definitive entries in the DSK2 application, particularly for land surveying and mapping.
