page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/essg/news/paedagogische-tagung-2023;No;No;No;N/A;N/A;Discusses the challenges and approaches in educating the new generation in a digital environment.
https://www.fr.ch/de/kultur-und-tourismus/kulturerbe/bewegliche-kulturgueter;No;No;No;N/A;N/A;Discusses the protection of movable cultural assets in the Canton of Fribourg.
https://www.fr.ch/de/konservatorium/unterrichtsfaecher/musikunterricht-0/gehoerbildung-und-musiklehre;No;No;No;N/A;N/A;Provides information on music theory courses, including objectives and prerequisites.
https://bdlf.fr.ch/app/de/change_documents/2136;No;No;No;N/A;N/A;No content available for analysis.
https://bdlf.fr.ch/app/de/change_documents/3907;No;No;No;N/A;N/A;No content available for analysis.
https://www.fr.ch/de/find/poa/auftrag-poa;Yes;No;No;N/A;N/A;Describes the responsibilities of the Office for Personnel and Organization, including the management of personnel software.
https://www.fr.ch/de/sk/news/zivilschutz-probealarm;No;No;No;N/A;N/A;Announces a civil defense test alarm and explains the alarm signals.
https://bdlf.fr.ch/app/de/change_documents/2163;No;No;No;N/A;N/A;No content available for analysis.
https://www.fr.ch/de/sjsd/pol/news/rege-taetigkeit-im-jahr-2019-grosse-herausforderungen-im-2020;No;No;No;N/A;N/A;Discusses the challenges and activities of the Canton of Fribourg's police force in 2019 and 2020.
https://www.fr.ch/de/eksd/news/digitalisierung-an-der-obligatorischen-schule-ja-aber-massvoll;Yes;No;No;N/A;N/A;Discusses the integration of digital applications and IT equipment in schools in the Canton of Fribourg.
https://www.fr.ch/de/steuern;Yes;No;No;N/A;N/A;Provides information on various tax-related topics, including FriTax software for tax calculations.
