page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://bdlf.fr.ch/app/de/change_documents/1573;No;No;No;N/A;N/A;The page is not accessible, hence no content could be analyzed.
https://www.fr.ch/de/gsd/news/bronchiolitis-epidemie;No;No;No;N/A;N/A;The page discusses the rise in cases of Bronchiolitis and provides preventive measures.
https://www.parlinfo.fr.ch/de/politbusiness/;No;No;No;N/A;N/A;The page provides information on various parliamentary matters and legislative activities in the Canton of Freiburg.
https://www.fr.ch/de/konservatorium/bibliothek-des-konservatoriums/benutzerdienst;No;No;No;N/A;N/A;The page provides information on the user services offered by the library of the Conservatory, including borrowing conditions and available resources.
https://www.fr.ch/de/sk/news/paedagogische-hochschule-ph-beschraenkung-der-aufnahmen-auf-150-plaetze;No;No;No;N/A;N/A;The page discusses the limitation of admissions to the Pedagogical University of Freiburg to 150 places for the next academic year.
https://www.fr.ch/de/kub/news/von-rero-doc-zu-folia-ein-neuer-institutioneller-depository-server-fuer-die-universitaet-freiburg-und-die-paedagogische-hochschule-freiburg;Yes;No;No;N/A;N/A;The page announces the launch of FOLIA, a new institutional repository server for the University of Freiburg and the Pedagogical University of Freiburg, based on the SONAR Dedicated solution.
https://www.fr.ch/de/steuern/natuerliche-personen;Yes;Yes;No;Webpage;Finance and taxes;The page provides information on FriTax, a software application for electronic submission of tax returns, including features and download options.
https://www.fr.ch/de/raum-planung-und-bau/erhaltung-geschuetzter-gebaeude/denkmalpflege-der-beweglichen-kulturgueter;No;No;No;N/A;N/A;The page provides information on the preservation of movable cultural assets and the regulations and procedures for their restoration.
https://www.fr.ch/de/rimu/rubd-ne/news/weniger-ausdrucke-tiefere-kosten-und-ein-verbesserter-oekologischer-fussabdruck-dies-sind-einige-der-zahlreichen-vorteile-der-neuen-multifunktionsdrucker-beim-staat-freiburg;Yes;No;No;N/A;N/A;The page discusses the benefits of new multifunction printers in the Canton of Freiburg, including cost and energy savings, facilitated by software that only executes confirmed print jobs.
https://www.fr.ch/de/polizei-und-sicherheit/bevoelkerungsschutz/zusammenbruch-der-informationsinfrastrukturen;Yes;No;No;N/A;N/A;The page discusses the risks and implications of a breakdown in information infrastructure due to technical or human failure, as well as cyber-attacks.
https://www.fr.ch/de/polizei-und-sicherheit/zivilschutz/mein-dienst-im-zivilschutz;No;No;No;N/A;N/A;The page provides information on civil protection service, including the roles and responsibilities of various positions.
