page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/alltag/vorgehen-und-dokumente/das-programm-verlangt-dass-wir-fuer-geschiedene-das-heiratsdatum-angeben-ist-dies-unbedingt-erforderlich;Yes;No;No;N/A;N/A;Discusses a software requirement for entering marital status data.
https://www.fr.ch/de/arbeit-und-unternehmen/arbeiten-beim-staat/funktionsbeschriebe-und-bewertungs-und-einreihungssystem-evalfri;No;No;No;N/A;N/A;Discusses job descriptions and evaluation systems for state employees.
https://www.fr.ch/de/rimu/rubd-ne/detektiv-trail-die-verschwundenen-gelehrten/raetseltour-die-parcours;N/A;N/A;N/A;N/A;N/A;404 page, content not available.
https://www.parlinfo.fr.ch/de/toolbar2/datenschutz/;Yes;No;No;N/A;N/A;Discusses data protection measures and online services provided by the website.
https://www.fr.ch/de/gsd/news/covid-19-impfung-oeffnung-der-terminvergabe-auf-personen-ab-65-jahren;Yes;No;No;N/A;N/A;"Discusses the use of the software ""OneDoc"" for COVID-19 vaccination appointments."
https://www.fr.ch/de/rimu/news/die-kantone-waadt-wallis-und-freiburg-unterzeichnen-eine-interkantonale-vereinbarung-zur-nachhaltigkeit;Yes;No;No;N/A;N/A;"Discusses the inter-cantonal agreement for the software ""Boussole21"" used for sustainability assessment."
https://www.fr.ch/de/staat-und-recht/abstimmungen-wahlen-und-politische-rechte/gemeindeabstimmungen;Yes;No;No;N/A;N/A;Mentions the use of software for vote counting in municipal elections.
https://www.fr.ch/de/kub/news;Yes;No;No;N/A;N/A;"Mentions various digital services and platforms, including ""FReBOOKS"" and ""FOLIA,"" offered by the library."
https://www.fr.ch/de/rimu/news/fahrplanentwurf-2019-der-regioexpress-bulle-bern-wird-duedingen-bedienen;Yes;No;No;N/A;N/A;Mentions the introduction of new software for personnel planning in the context of train scheduling.
https://bdlf.fr.ch/app/de/change_documents/2260;N/A;N/A;N/A;N/A;N/A;Content not available.
https://www.fr.ch/de/bkad/aafr/news/eine-neue-applikation-fuer-die-archaeologischen-fundberichte;Yes;No;No;N/A;N/A;Discusses a new web application developed by the Amt für Archäologie des Kantons Freiburg for accessing archaeological reports.
