page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/gsd/news/kanton-freiburg-lanciert-frueherkennungsprogramm-fuer-dickdarmkrebs;No;No;No;N/A;N/A;The page discusses a colorectal cancer early detection program in the Canton of Fribourg.
https://www.fr.ch/de/alltag/lebensverlauf/kuenftige-mieter;No;No;No;N/A;N/A;The page provides information for individuals interested in renting a subsidized apartment.
https://www.fr.ch/de/steuern/natuerliche-personen/lohnausweis;Yes;Yes;No;Webpage;Finance and taxes;The page provides information on how employers can issue salary statements, including the use of a specific software program for this purpose.
https://www.fr.ch/de/gesundheit/vorbeugung-und-foerderung/zahnpflege-und-praevention/tipps-fuer-optimales-zaehneputzen;Yes;Yes;No;App;Health;The page introduces an app called FunDent designed to promote good oral hygiene among children aged 4 to 12.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/wasser/wasser-von-oeffentlichen-schwimm-und-strandbaedern;No;No;No;N/A;N/A;The page discusses the regular monitoring of water quality in public swimming and beach pools in the Canton of Fribourg.
https://www.fr.ch/de/rimu/news/interkantonales-gymnasium-der-region-broye-die-rohbauarbeiten-haben-begonnen;No;No;No;N/A;N/A;The page discusses the construction progress of the Interkantonales Gymnasium der Region Broye, a joint project between the cantons of Fribourg and Vaud.
https://www.fr.ch/de/ilfd/lsvw/datei/die-importe-und-exporte;No;No;No;N/A;N/A;The page provides information on import and export regulations for food, living animals, and other goods of animal origin.
https://www.fr.ch/de/bildung-und-schulen/berufsbildung/parkplaetze;Yes;Yes;No;Webpage;Maps, infrastructures and territorial planning;The page discusses a new system for managing parking permits at various locations and provides forms for parking permit requests for 2023-2024.
https://www.fr.ch/de/alltag/vorgehen-und-dokumente/2008;Yes;Yes;Yes;PDF, XLS;E-governance and administration;The page provides information and documents related to the harmonization of the personal registry in the Canton of Fribourg, including guides for the new AHV number (AHVN13).
https://www.fr.ch/de/kstv/steuern/natuerliche-personen/spezifische-themen?page=5;No;No;No;N/A;N/A;The page provides general guidance on tax-related topics for individuals, such as self-employment, assets abroad, and withholding tax.
https://bdlf.fr.ch/app/de/change_documents/196;No;No;No;N/A;N/A;The content of the page could not be retrieved for analysis.
