page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/arbeit-und-unternehmen/handelregister/wie-kann-ein-unternehmen-im-register-eingetragen-geaendert-und-geloescht-werden;No;No;No;N/A;N/A;The page provides instructions on how to register, modify, and delete a company in the commercial register.
https://bdlf.fr.ch/app/de/change_documents/2410;No;No;No;N/A;N/A;The content of the page is not available for analysis.
https://www.fr.ch/de/arbeit-und-unternehmen/arbeiten-beim-staat/gesundheit-und-sicherheit-am-arbeitsplatz-sst/sicherheit-und-gesundheitsschutz;No;No;No;N/A;N/A;The page offers recommendations and measures for occupational health and safety.
https://www.fr.ch/de/sjsd/pol/news/verkehrseinschraenkungen-im-rahmen-des-sankt-nikolaus-umzuges-2016;No;No;No;N/A;N/A;The page provides information about traffic restrictions during the St. Nicholas parade in 2016.
https://bdlf.fr.ch/app/de/change_documents/4189;No;No;No;N/A;N/A;The content of the page is not available for analysis.
https://www.fr.ch/de/eksd/news/freiburger-schulen-verbot-des-praesenzunterrichts-ab-montag-den-16-maerz;No;No;No;N/A;N/A;The page discusses the suspension of in-person classes in Freiburg schools due to the pandemic and the shift to remote learning.
https://www.fr.ch/de/raum-planung-und-bau/baubewilligung-und-bewilligungen/friac/online-hilfe/erstellen-eines-dossiers;Yes;Yes;Yes;Webpage;Maps, infrastructures and territorial planning;The page provides a guide for using the FRIAC application to submit building permit requests.
https://bdlf.fr.ch/app/de/change_documents/1407;No;No;No;N/A;N/A;The content of the page is not available for analysis.
https://www.fr.ch/de/raum-planung-und-bau/baubewilligung-und-bewilligungen/baubewilligung;Yes;No;Yes;Webpage;Maps, infrastructures and territorial planning;The page provides information on building permits and mentions the FRIAC application for submitting requests.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/landwirtschaft-und-nutztiere/alles-ueber-den-schleppschlauch;No;No;No;N/A;N/A;The page provides information on the use of drag hoses for manure and liquid fermentation products in agriculture.
https://bdlf.fr.ch/app/de/texts_of_law/122.0.12/changes;No;No;No;N/A;N/A;The content of the page is not available for analysis.
