page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/ilfd/wna/weisungen-wna;No;No;No;N/A;N/A;The page provides various directives and guidelines related to forest management, biodiversity, and natural hazards.
https://www.fr.ch/de/sjsd/pol/news/elite-radrennen-grand-prix-de-la-pedale-romande-ankunft-in-la-roche-und-abschnitte-auf-den-freiburger-strassen-0;No;No;No;N/A;N/A;The page provides information about an upcoming cycling race, including the route and safety instructions.
https://www.fr.ch/de/ilfd/wna/news/hilfsaufseher-von-allen-vorwuerfen-freigesprochen;No;No;No;N/A;N/A;The page discusses the acquittal of an auxiliary supervisor who was previously accused of violating federal hunting and weapons laws.
https://www.fr.ch/de/sjsd/pol/news/die-betrueger-vom-typ-microsoft-support-schlagen-auch-in-der-westschweiz-zu;Yes;Yes;Yes;Webpage;Social and public security;"The page warns about ""Microsoft-Support"" scams and provides guidelines on how to avoid falling victim to such scams."
https://www.fr.ch/de/vwbd/news/innovationspreis-des-kantons-freiburg-die-jury-hat-die-sechs-finalisten-bestimmt-0;Yes;No;No;N/A;N/A;The page announces the finalists for the Innovation Prize of the Canton of Fribourg, including companies with software-related innovations.
https://www.fr.ch/de/sjsd/news/sirenentest-des-zivilschutzes-am-mittwoch-7-februar-2018-0;No;No;No;N/A;N/A;The page provides information about the annual civil defense siren test, including the schedule and what the different siren tones mean.
https://www.fr.ch/de/steuern/natuerliche-personen/fritax/download-fritax;Yes;Yes;Yes;Webpage;Finance and taxes;The page offers the FriTax software for electronic tax filing and provides installation instructions for different operating systems.
https://www.fr.ch/de/rimu/news/vom-16-bis-zum-22-september-2013-findet-die-diesjaehrige-ausgabe-der-freiburger-mobilitaetswoche-statt;No;No;No;N/A;N/A;The page provides information about the annual Freiburg Mobility Week, promoting sustainable mobility options like walking, cycling, and public transport.
https://www.fr.ch/de/steuern/juristische-personen;Yes;Yes;No;Webpage;Finance and taxes;The page provides information on e-Tax JP, an online service for filing corporate tax returns, and offers related forms and documents.
https://www.fr.ch/de/covid19/news/testen-tracken-isolieren-neue-strategie-zur-eindaemmung-des-coronavirus;Yes;No;No;N/A;Health;The page discusses the Canton of Fribourg's strategy for COVID-19 testing and contact tracing, mentioning the use of WHO-provided software for tracking.
https://www.fr.ch/de/eksd/news/hinweise-zur-umsetzung-des-fernunterrichts-und-bereitstellung-von-office-365;Yes;Yes;Yes;Webpage;Education;The page provides guidelines for remote teaching and introduces the deployment of Office 365 for teachers and students in the Canton of Fribourg.
