page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.fr.ch/de/kub/freegal-music-musik-plattform;No;No;No;N/A;N/A;The page provides information about Freegal Music, a platform for free music streaming.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/wasser/seen-und-fliessgewaesser/hochwasserschutz;No;No;No;N/A;N/A;The page discusses flood protection measures and policies in the canton, including structural and planning measures.
https://bdlf.fr.ch/app/de/change_documents/2047;No;No;No;N/A;N/A;The content of the page could not be retrieved for analysis.
https://www.fr.ch/de/steuern/natuerliche-personen/fritax;Yes;Yes;No;Webpage;Finance and taxes;The page provides information about FriTax, a software application for filing tax returns in the canton of Freiburg.
https://www.fr.ch/de/energie-landwirtschaft-und-umwelt/landwirtschaft-und-nutztiere/landwirtschaftliche-baubewilligung;No;No;No;N/A;N/A;The page provides information on building permits for agricultural constructions and the associated procedures.
https://www.fr.ch/de/sjsd/pol/news/tour-de-suisse-2019-passagen-auf-freiburger-territorium;No;No;No;N/A;N/A;The page provides information about the Tour de Suisse 2019 cycling event and its passage through the canton of Freiburg.
https://www.fr.ch/de/find/news/covid-19-entlastung-der-kantonalen-steuerverwaltung-und-zuegigere-bearbeitung-mit-online-einreichung-der-steuererklaerung;Yes;No;Yes;Webpage;Finance and taxes;The page discusses the use of FriTax software for online submission of tax returns to expedite the processing during the Covid-19 pandemic.
https://www.fr.ch/de/polizei-und-sicherheit/bevoelkerungsschutz/trockenheitsperioden;No;No;No;N/A;N/A;The page discusses the impact and management of drought periods, including ecological and economic consequences.
https://www.fr.ch/de/sjsd/pol/news/verkehrseinschraenkungen-am-offiziellen-empfang-von-herrn-alain-berset;No;No;No;N/A;N/A;The page provides information about traffic restrictions during an official reception for Alain Berset, the Federal President of Switzerland.
https://www.fr.ch/de/sjsd/pol/news/tour-de-romandie-2022-eine-ankunft-in-romont-und-abschnitte-auf-freiburger-strassen;No;No;No;N/A;N/A;The page provides information about the Tour de Romandie 2022 cycling event and its routes through the canton of Freiburg.
https://www.fr.ch/de/sk/staf/datei/zwangsmassnahmen-bis-1981;No;No;No;N/A;N/A;"The page provides information for victims of ""welfare coercive measures"" and ""out-of-family placements"" in the canton of Freiburg."
