page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.gr.ch/EN/institutions/administration/dvs/awt/wirtschaftsstandort/testimonials/Seiten/30_TRUMPF_Schweiz_AG.aspx;Yes;No;No;N/A;N/A;The page discusses TRUMPF Schweiz AG, a high-tech company involved in production technology, including software solutions for Smart Factories.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/einkommens_und_vermoegenssteuer/steuerperiode_2008/Seiten/wegleitungen_merkblaetter.aspx;Yes;No;Yes;PDF;Finance and taxes;The page provides information on tax software SofTax NP and offers downloadable guides for income and wealth tax.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/ueberuns/aktuelles/Seiten/Wegleitungen-und-SofTax-Natuerliche-Personen-2014.aspx;Yes;No;Yes;Software;Finance and taxes;The page offers the Deklarationssoftware SofTax GR 2014 NP for tax declarations.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/dienstleistungen/deklarationssoftware/gewinn_und_kapitalsteuer;No;No;No;N/A;N/A;The page is not available (404 error).
https://www.gr.ch/DE/institutionen/verwaltung/ekud/afk/kbg/Bibliotheksfoerderung/SABKurse/kurse/Seiten/Weiterbildungskurs_2022_14.aspx;Yes;No;No;N/A;N/A;The page provides information on a course about efficient resource management using winMedio software.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2014;No;No;No;N/A;N/A;The page lists art exhibitions held in 2014.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/afg/aktuelles/Seiten/Inkraftsetzung-Gemeindegesetz-.aspx;No;No;No;N/A;N/A;The page discusses the enactment of the revised municipal law of the Canton of Graubünden.
https://kunstmuseum.gr.ch/de/erleben/kinder-und-familien/Seiten/Kinderatelier%20(9-12%20Jahre).aspx;No;No;No;N/A;N/A;The page provides information on art workshops for children aged 9 to 12.
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/DE_2003-03-25_916_m_i.aspx;No;No;No;N/A;N/A;The page discusses a motion concerning the regulation of criminal and measure enforcement at the legislative level in the Canton of Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/ueberuns/aktuelles/Seiten/Neue-Formulare-Quellensteuer.aspx;No;No;No;N/A;N/A;The page discusses new forms for withholding tax accounting, specifically for monthly and hourly wages.
https://www.gr.ch/DE/institutionen/verwaltung/diem/aev/aktuelles/news/Seiten/150422_Minergie_Beleuchtung.aspx;Yes;No;No;N/A;N/A;The page discusses a course on MINERGIE lighting planning, mentioning the use of new software reluxEnergy CH for optimal lighting planning and energy proofing.
