page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.gr.ch/DE/institutionen/verwaltung/ekud/afk/dpg/bereiche/grundlagen;No;No;No;N/A;N/A;The page is focused on the research, processing, and dissemination of knowledge about the historical building stock in Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/diem/aev/aktuelles/news/Seiten/130528_GEAK.aspx;N/A;N/A;N/A;N/A;N/A;The page returns a 404 error.
https://kunstmuseum.gr.ch/de/info/news/Seiten/JA-Anmeldung-f%C3%BCr-K%C3%BCnstler.aspx;N/A;N/A;N/A;N/A;N/A;The page returns a 404 error.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/gewinn_und_kapitalsteuer/steuerperiode_2012/Seiten/wegleitungen_merkblaetter.aspx;Yes;Yes;No;Webpage;Finance and taxes;The page provides guides and software for tax declaration for legal entities.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2005/Seiten/DE_8827.aspx;No;No;No;N/A;N/A;The page discusses the release of a DVD about the work of the Kantonspolizei Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/afm/dienstleistungen/PKI/Seiten/PIN-Entsperrung.aspx;Yes;Yes;No;Webpage;E-governance and administration;The page provides instructions for unlocking PINs on ATOS and Gemalto Smart-Cards.
https://www.gr.ch/DE/institutionen/verwaltung/diem/tba/flv/dokumentation/Seiten/Grundlagen_Wanderwegnetze.aspx;No;No;No;N/A;N/A;The page provides information on optimizing hiking trail networks and related planning resources.
https://www.gr.ch/DE/institutionen/verwaltung/ekud/afk/kbg/Bibliotheksfoerderung/SABKurse/kurse/Seiten/Weiterbildungskurs_2022_13.aspx;Yes;No;No;N/A;Communication and collaboration;The page provides information about a training course on winMedio software for library management.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/ueberuns/aktuelles/Seiten/SofTaxGR2009Windows7undMacOSX106.aspx;Yes;No;No;N/A;Finance and taxes;The page announces the support of new operating systems by SofTax GR 2009 for tax declarations.
https://www.gr.ch/DE/institutionen/verwaltung/ekud/afk/kbg/online/Basisklassifikation/Lists/Klassifikation/DispForm.aspx?ID=2261;No;No;No;N/A;N/A;The page appears to be a classification system for the Kantonsbibliothek Graubünden, but the content is not clearly discernible.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/dokumentation/gesetzgebung_kanton/Seiten/gesetzgebungsprojekte.aspx;No;No;Yes;PDF;Finance and taxes;The page provides information on legislative projects related to taxation and mentions the need for Adobe Reader to view documents.
