page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.gr.ch/DE/institutionen/verwaltung/dfg/pa/lehreGR/lehrstellen/Seiten/09_11_Informatiker.aspx;Yes;No;No;N/A;N/A;The page provides information about the apprenticeship program for computer scientists.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2012;No;No;No;N/A;N/A;The page lists art exhibitions held in 2012 at the Bündner Kunstmuseum.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/afm/ukraine/gastfamilien;No;No;No;N/A;N/A;The page provides information for host families in Graubünden who are accommodating people seeking protection from Ukraine.
https://kunstmuseum.gr.ch/de/museum/team;No;No;No;N/A;N/A;The page lists the team members of the Bündner Kunstmuseum and their roles.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/dokumentation/gesetzgebung_kanton;No;No;Yes;Software;Others;The page provides information on current legal enactments related to taxation in the Canton of Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/gewinn_und_kapitalsteuer/faq;No;No;Yes;Software;Finance and taxes;The page provides FAQs about corporate profit and capital tax.
https://www.gr.ch/DE/institutionen/verwaltung/ekud/afk/kbg/Bibliotheksfoerderung/SABKurse/kurse/Seiten/Weiterbildungskurs_2022_05.aspx;Yes;Yes;No;Course;Archives and document management;The page provides information about a training course on cataloging with winMedio software.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/Krankenversicherung/Praemienverbilligung;No;No;No;N/A;N/A;The page provides information on premium reductions for mandatory health insurance for certain groups of people in the Canton of Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/alg/landwirtschaft/direktzahlungen/Seiten/Biodiversit%C3%A4t-und-Vernetzung.aspx;No;No;No;N/A;N/A;The page provides information on biodiversity contributions and networking in the agricultural sector in the Canton of Graubünden.
https://www.gr.ch/DE/themen/Integration/aktuelles/Seiten/20230630.aspx;No;No;No;N/A;N/A;The page discusses a health promotion and prevention program that focuses on everyday life, health, family, and integration in the Canton of Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/ueberuns/aktuelles/Seiten/Neues-Berechnungstool-f%C3%BCr-die-Grundst%C3%BCckgewinnsteuer.aspx;Yes;Yes;No;Tool;Finance and taxes;The page introduces a new calculation tool for capital gains tax on real estate.
