page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/dokumentation/kurslisten;No;No;Yes;PDF;Finance and taxes;The page provides tax-related information and requires Adobe Reader to view certain documents.
https://www.gr.ch/DE/institutionen/verwaltung/diem/aev/energieeffizienz/vollzug/energienachweis/deckungwaermebedarf;No;No;No;N/A;N/A;The page discusses energy efficiency requirements for new and existing buildings.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2019/Seiten/Nachtschatten.-Werke-aus-der-Sammlung-Coninx.aspx;No;No;No;N/A;N/A;The page discusses an art exhibition featuring works from the Werner Coninx Foundation.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/afi/dienstleistungen;Yes;No;No;N/A;N/A;The page describes the services offered by the Amt für Informatik, including planning and coordinating IT security measures and developing software for internal use.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/awt/wirtschaftsstandort/testimonials/Seiten/30_TRUMPF_Schweiz_AG.aspx;Yes;No;No;N/A;N/A;The page provides a testimonial about TRUMPF Schweiz AG, a high-tech company that develops innovative solutions in production technology, including software solutions for Smart Factories.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/lbbz/beratungfachwissen/herdenschutz/Seiten/Infos%20und%20Fakten.aspx;No;No;No;N/A;N/A;The page provides information on herd protection measures, including the use of fences and herd protection dogs.
https://kunstmuseum.gr.ch/de/ausstellungen/aktuell/Seiten/Alberto-Giacometti.aspx;No;No;No;N/A;N/A;The page is about an art exhibition focusing on the early years and artistic development of Alberto Giacometti.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/einkommens_und_vermoegenssteuer/steuerperiode_2010/Seiten/wegleitungen_merkblaetter.aspx;Yes;Yes;Yes;PDF;Finance and taxes;The page provides guidelines and forms for income and wealth tax declarations, including a link to download the SofTax GR NP software for tax filing.
https://www.gr.ch/DE/institutionen/verwaltung/ekud/ahb/bks/gks/Seiten/Leistungssport.aspx;No;No;No;N/A;N/A;The page discusses a program aimed at balancing academic and athletic commitments for students involved in competitive sports.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/cybercrime/cyc_team;Yes;No;No;N/A;N/A;The page describes the Cybercrime Services team of the Cantonal Police of Graubünden, which specializes in IT forensics, cybercrime investigations, and criminal analysis.
