page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://kunstmuseum.gr.ch/de/erleben/kinder-und-familien/Seiten/Familie.aspx;No;No;No;N/A;N/A;The page is about family-oriented activities at the Bündner Kunstmuseum.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2023/Seiten/Dieter-Roth.aspx;No;No;No;N/A;N/A;The page is about an exhibition dedicated to the works of Dieter Roth at the Bündner Kunstmuseum.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/einkommens_und_vermoegenssteuer/Seiten/lohnausweis.aspx;Yes;No;Yes;Document;Finance and taxes;The page provides information on income and wealth tax, including software for tax declaration.
https://www.gr.ch/DE/institutionen/verwaltung/ekud/avs/sport/Sport-Fonds;No;No;No;N/A;N/A;The page provides information on a special fund for sports promotion in the Canton of Graubünden.
https://kunstmuseum.gr.ch/de/ausstellungen/vorschau/Seiten/Abraham%20David%20Christian.aspx;N/A;N/A;N/A;N/A;N/A;The page returned a 404 error, indicating that the content is not available.
https://www.gr.ch/DE/institutionen/verwaltung/diem/aev/energieeffizienz/vollzug/minergie;No;No;No;N/A;N/A;The page provides information on MINERGIE certification in the Canton of Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/ekud/afk/kbg/online/Basisklassifikation/Lists/Klassifikation/DispForm.aspx?ID=2252;No;No;No;N/A;N/A;The page appears to be a part of an internal system, possibly related to classification or cataloging.
https://www.gr.ch/DE/kanton/175-Jahre/Seiten/Verfassung-von-1848.aspx;No;No;No;N/A;N/A;The page discusses the impact of the Federal Constitution of 1848 on the Canton of Graubünden.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2023/Seiten/2023070601.aspx;Yes;No;No;N/A;Health;The page discusses government contributions to various projects, including a digital project for process automation in healthcare using Robotic Process Automation (RPA) software.
https://kunstmuseum.gr.ch/de/info/testimonials/Seiten/Not-Vital-Testimonial.aspx;No;No;No;N/A;N/A;The page features a testimonial from artist Not Vital about the Bündner Kunstmuseum.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/quellensteuer/steuerperiode_2013/Seiten/wegleitungen_merkblaetter.aspx;Yes;No;Yes;Document;Finance and taxes;The page provides guidelines and documents related to withholding tax for the tax period 2013, requiring Adobe Reader for viewing.
