page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.gl.ch/gl2011/aktuell/news/details.html/1679/news/2697/newsarchive/1;No;No;No;N/A;News article about a local event.
https://www.gl.ch/public-newsroom.html/31/news/3836/newsarchive/1;No;No;No;N/A;News article about a local initiative.
https://www.gl.ch/verwaltung/sicherheit-und-justiz/justiz/strassenverkehrsamt/strassenverkehr/fahrzeugzulassung/import-uebersiedlungsgut/bestimmungen/usa-kanada-import.html/391;No;No;No;N/A;Information on vehicle import regulations from USA and Canada.
https://www.gl.ch/verwaltung/sicherheit-und-justiz/justiz/strassenverkehrsamt/strassenverkehr/fahrzeugzulassung/import-uebersiedlungsgut/bestimmungen/import-ohne-ewg-uebereinstimmungsbescheinigung-coc.html/390;No;No;No;N/A;Information on vehicle import without EWG certification.
https://www.gl.ch/public-newsroom.html/31/news/526/newsarchive/1;No;No;No;N/A;News article about a local issue.
https://www.gl.ch/public-newsroom.html/31/news/10549/newsarchive/1;No;No;No;N/A;News article about a local development.
https://www.gl.ch/verwaltung/bildung-und-kultur/kultur/landesarchiv/anleitung-mobile-sitzungsvorbereitung.html/4920;No;Yes;Yes;PDF;Guide for mobile meeting preparation.
https://www.gl.ch/public-newsroom.html/31/news/14697/newsarchive/1;No;No;No;N/A;News article about contact tracing.
https://www.gl.ch/public-newsroom.html/31/news/8445/newsarchive/1;Yes;No;No;N/A;Article about software and vehicle contract awards.
https://www.gl.ch/public-newsroom.html/31/news/2666/newsarchive/1;Yes;No;No;N/A;Job posting mentioning software tasks.
