page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.gl.ch/public-newsroom.html/31/news/17928/newsarchive/1;No;No;No;N/A;The page discusses contract awards for bus stops and a forest information system.
https://www.gl.ch/public-newsroom.html/31/news/18530/newsarchive/1;No;No;No;N/A;The page is about the Glarus Cantonal Bank's annual financial statements.
https://www.gl.ch/gl2011/aktuell/news/details.html/1679/news/2804/newsarchive/1;No;No;No;N/A;The page discusses the Glarus Cantonal Parliament's decisions on various topics.
https://www.gl.ch/gl2011/aktuell/news/details.html/1679/news/1882/newsarchive/1;No;No;No;N/A;The page is about the Glarus Cantonal Parliament's decisions on various topics.
https://www.gl.ch/verwaltung/sicherheit-und-justiz/justiz/strassenverkehrsamt.html/1678/news/2557/newsarchive/1;No;No;No;N/A;The page discusses the Road Traffic Office's services and responsibilities.
https://www.gl.ch/verwaltung/finanzen-und-gesundheit/personal-und-organisation/lehrstellen/informatikerin-plattformentwicklung.html/483;Yes;No;No;N/A;The page provides information about apprenticeships in platform development for computer scientists.
https://www.gl.ch/public-newsroom.html/31/news/13403/newsarchive/1;No;No;No;N/A;The page is about the Glarus Cantonal Bank's annual financial statements.
https://www.gl.ch/verwaltung/volkswirtschaft-und-inneres/wirtschaft-und-arbeit/wirtschaft/standortpromotion/firmengruendung-innovation/firmengruendung.html/1829;No;No;No;N/A;The page provides information on starting a business in the canton of Glarus.
https://www.gl.ch/public-newsroom.html/31/news/10789/newsarchive/1;No;No;No;N/A;The page discusses contract awards for various projects.
https://www.gl.ch/verwaltung/bau-und-umwelt/umwelt-wald-und-energie/umweltschutz-und-energie/umweltschutz/boden.html/781;No;No;No;N/A;The page provides comprehensive information on soil protection and regulations.
