page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.gl.ch/public-newsroom.html/31/news/23614;No;No;No;N/A;The page is about the Glarus cantonal parliament's decision on various issues.
https://www.gl.ch/public-newsroom.html/31/news/13084/newsarchive/1;No;No;No;N/A;The page discusses the Glarus cantonal parliament's decisions on multiple topics.
https://www.gl.ch/verwaltung/finanzen-und-gesundheit/steuern/news-details.html/1682/news/24692/newsarchive/1;No;No;No;N/A;The page is about tax-related decisions made by the Glarus cantonal parliament.
https://www.gl.ch/public-newsroom.html/31/news/16202/newsarchive/1;No;No;No;N/A;The page covers the Glarus cantonal parliament's decisions on various matters.
https://www.gl.ch/verwaltung/bau-und-umwelt/umwelt-wald-und-energie/jagd-und-fischerei/jagdlehrgang.html/6324;No;No;No;N/A;The page provides information about hunting courses in Glarus.
https://www.gl.ch/verwaltung/sicherheit-und-justiz/justiz/strassenverkehrsamt/strassenverkehr/fahrzeugzulassung/import-uebersiedlungsgut/bestimmungen/uebersiedlungs-ausstattungs-erbschaftsgut-sowie-zollfreie-einfuhr.html/392;No;No;No;N/A;The page provides guidelines for importing personal goods and vehicles into Glarus.
https://www.gl.ch/public-newsroom.html/31/news/19529/newsarchive/1;No;No;No;N/A;The page is about a rock band and its upcoming performance in Glarus.
https://www.gl.ch/public-newsroom.html/31/news/1522/newsarchive/1;No;No;No;N/A;The page discusses a rock band's music and background, including a member involved in software development.
https://www.gl.ch/public-newsroom.html/31/news/3621/newsarchive/1;No;No;No;N/A;The page is about a Swiss rock band and its music.
https://www.gl.ch/gl2011/english.html/366;No;No;No;N/A;The page discusses the structural reforms in the Canton of Glarus.
