page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.gl.ch/gl2011/die-teilprojekte/b2-finanzwesen.html/335;No;No;No;N/A;Page discusses financial projects.
https://www.gl.ch/public-newsroom.html/31/news/3569/newsarchive/1;No;No;No;N/A;Page contains news about the canton of Glarus.
https://www.gl.ch/services/datenschutzerklaerung.html/18;No;No;No;N/A;Page is about data protection and privacy policy.
https://www.gl.ch/public-newsroom.html/31/news/3097/newsarchive/1;No;No;No;N/A;Page contains news about the canton of Glarus.
https://www.gl.ch/public-newsroom.html/31/news/689/newsarchive/1;No;No;No;N/A;Page contains news about the canton of Glarus.
https://www.gl.ch/public-newsroom.html/31/news/21632/newsarchive/1;No;No;No;N/A;Page contains news about the canton of Glarus.
https://www.gl.ch/public-newsroom.html/31/news/8074/newsarchive/1;No;No;No;N/A;Page contains news about the canton of Glarus.
https://www.gl.ch/public-newsroom.html/31/news/3765/newsarchive/1;No;No;No;N/A;Page contains news about the canton of Glarus.
https://www.gl.ch/verwaltung/sicherheit-und-justiz/departementssekretariat/registerharmonisierung/hilfsmittel-und-dokumentationen.html/1137;No;No;No;N/A;Page provides documentation and tools for register harmonization.
https://www.gl.ch/public-newsroom.html/31/news/21368/newsarchive/1;No;No;No;N/A;Page contains news about the canton of Glarus.
https://www.gl.ch/verwaltung/bau-und-umwelt/umwelt-wald-und-energie/umweltschutz-und-energie/umweltschutz/altlasten.html/780;No;No;No;N/A;Page is about environmental protection and waste management.
https://www.gl.ch/verwaltung/sicherheit-und-justiz/justiz/strassenverkehrsamt/strassenverkehr/fuehrerzulassung/internet-dispo/informationen-fuer-fahrlehrer.html/422;No;No;No;N/A;Page provides information for driving instructors.
https://www.gl.ch/verwaltung/sicherheit-und-justiz/justiz/strassenverkehrsamt/strassenverkehr/fuehrerzulassung/medizinische-kontrolluntersuchung.html/414;No;No;No;N/A;Page is about medical control examinations for driving licenses.
https://www.gl.ch/public/upload/assets/4162/Bulletin_02_vom_10_01_2017.pdf?fp=1533918121730;No;No;No;N/A;PDF contains government discussions and decisions. Data retrieval is incomplete.
