page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.gr.ch/DE/institutionen/verwaltung/ekud/afk/sag/dokumentation/digitaleVitrine/Seiten/DeutscheKurrentschrift.aspx;N/A;N/A;N/A;N/A;Unable to retrieve content
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2018/Seiten/Fokus-GRafik.aspx;No;No;No;N/A;"The page details an exhibition titled ""Fokus GRafik"" at the Bündner Kunstmuseum, showcasing works on paper by artists from the Canton of Graubünden."
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2017/Seiten/2017071003.aspx;No;No;No;N/A;The page announces the new Waldentwicklungsplan (WEP) 2018+ for the Canton of Graubünden, outlining the plan's purpose, regional focus, and themes, including forest protection, wood utilization, nature, and landscape.
https://www.gr.ch/DE/institutionen/verwaltung/diem/awn/naturgefahren/naturgefahren-management/Seiten/3_1_3_ereigniskataster.aspx;N/A;N/A;N/A;N/A;Unable to retrieve content
https://kunstmuseum.gr.ch/de/digital/virtueller3Drundgang;No;No;No;N/A;The page offers a virtual 3D tour of the Villa Planta and the extension building, including the museum café and park area around the Bündner Kunstmuseum.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2017/Seiten/Labor-Andreas-Walser.aspx;No;No;No;N/A;The page describes an exhibition dedicated to Andreas Walser, an extraordinary figure in the Bündner art world, detailing his life, connections with famous artists, and tragic death. The exhibition includes various performances and installations related to his life.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2003/Seiten/DE_15835.aspx;No;No;Yes;Software;The page discusses the preparations for the National Council elections in Graubünden in 2003, including the use of electronic data transmission and software for the collection and evaluation of election results.
https://kunstmuseum.gr.ch/de/Sammlung/Highlights/expressionismus;No;No;No;N/A;The page highlights the Expressionism collection at the Bündner Kunstmuseum, focusing on Ernst Ludwig Kirchner and other artists who contributed to the movement. It describes the characteristics and themes of Expressionism.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2013/Seiten/2013_03.aspx;No;No;No;N/A;The page presents an exhibition of Margret Rufener's drawings and writings at the Bündner Kunstmuseum, highlighting her work in body movement-based drawings and poetic texts. It also provides details about her life, career, and the exhibition's catalog.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2014/Seiten/Muster.aspx;No;No;No;N/A;"The page details an exhibition titled ""ECO ECHO GARBALD"" by Katalin Deér at the Fondazione Garbald, celebrating the 150th anniversary of Villa Garbald. It includes information about the exhibition's location, vernissage, and publication."
