page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.gr.ch/DE/institutionen/parlament/organisation/2022-2026/DokumentationListen/Anwender-Doku-Mitglieder-GrosserRat.docx;Yes;Yes;No;Document;Documentation for members of the Grosser Rat.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2012/Seiten/2012091101.aspx;No;No;No;N/A;Press release about a meeting.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/quellensteuer/steuerperiode_2014/Seiten/software.aspx;Yes;No;No;N/A;Information about tax software.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1999/Seiten/DE_14053.aspx;No;No;No;N/A;Press release about an event.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/alt/chemikalien/radon/Documents/formu%20Vorlage%201%20Schulen%20Kinderg%C3%A4rten.docx;No;No;No;N/A;Document related to radon in schools and kindergartens.
https://kunstmuseum.gr.ch/de/info/news/Seiten/Erweiterung-Buendner-Kunstmuseum-Chur.aspx;No;No;No;N/A;News about the expansion of the Bündner Kunstmuseum.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/pa/lehreGR/lehrstellen/Seiten/09_12_ICT_Fachperson_EFZ.aspx;Yes;No;No;N/A;Information about ICT apprenticeships.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/kiga/Documents/Abrechnung%20KAE%20%E2%80%93%20ordentliches%20Verfahren.xlsm;No;No;No;N/A;Document related to regular accounting procedures.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2017/Seiten/Jahresausst-17.aspx;No;No;No;N/A;Information about an art exhibition in 2017.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/aufsichtbewilligungen/Betriebe/Dokumente%20Betriebe/Raster%20%20Betriebsbewilligung_Spitex%20okLA.doc;No;No;No;N/A;Document related to operating permits for Spitex services.
