page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2016/Seiten/SoloWalks.aspx;No;No;No;N/A;"The page details an exhibition titled ""SOLO WALKS"" at the Bündner Kunstmuseum, focusing on the theme of walking, featuring works by various artists, and curated by Stephan Kunz, Juri Steiner, and Stefan Zweifel."
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2012/Seiten/2012_05.aspx;No;No;No;N/A;The page describes an exhibition dedicated to Swiss artist Rémy Zaugg, focusing on his 1988 action on Furka-Passhöhe, where he painted a white canvas in the tradition of Pleinairmaler, reflecting on the tradition of Alpine painting.
https://www.gr.ch/DE/institutionen/verwaltung/ekud/anu/aktuelles/mitteilungen/Seiten/20180524_BiotopeVernehmlassung2018.aspx;No;No;No;N/A;The page discusses the completion of Phase 2 of the Biotopinventare (biotope inventories) update by the Canton of Graubünden, detailing the process, decisions, and future steps, including public consultation and geodata publication.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/lbbz/ausweiterbildung/hoehereberufsbildung/Betriebsleiterschule1/Seiten/Stundenplan-BLS-23-24.aspx;No;No;No;N/A;The page provides the detailed schedule for the 2023/24 school year for Betriebsleiterschule, including subjects like personal and methodological competencies, marketing, personnel management, agricultural law, and various agricultural practices.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/lbbz/ausweiterbildung/berufsbildung/infonachmittag;No;No;No;N/A;The content of this page could not be retrieved, and therefore a summary is not available.
https://www.gr.ch/DE/publikationen/abstimmungenwahlen/Grossratswahlen-2022;No;No;No;N/A;The page provides information about the Grossratswahlen (Cantonal Council elections) in Graubünden for 2022, including details about the new voting system, instructions for voters, and the election date of May 15, 2022.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1999/Seiten/DE_13821.aspx;Yes;No;No;N/A;The page discusses the preparations made by the Canton of Graubünden to address the Y2K (Year 2000) problem in the EDV (Electronic Data Processing) systems, including the measures taken to prevent system failures, the increased readiness of the police, and the contact information for further inquiries.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/nachlass_schenkungssteuer/Seiten/Deklarationssoftware-SofTax-GR-Spezialsteuern.aspx;Yes;No;No;N/A;The page provides information about SofTax GR Spezialsteuern, a software used for creating tax declarations for property gains, inheritances, and gifts in the Canton of Graubünden. It includes download links for different versions of the software and contact information for support.
https://www.gr.ch/DE/institutionen/verwaltung/diem/awn/naturgefahren/3_3_schutzwald;No;No;No;N/A;The page provides information about the efforts of the Amt für Wald und Naturgefahren (Office for Forest and Natural Hazards) in Graubünden to support forest owners in maintaining and promoting stable forests. It includes details about projects, guidelines, and interactive maps related to forest conservation and protection.
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/20161207Schneider10.aspx;Yes;No;No;N/A;The page details a proposal regarding the automatic conversion of provisional driving licenses to unlimited driving licenses in the Canton of Graubünden. It includes information about the existing process and a proposed software solution (cari and SARI) to automate the conversion, which was expected to be implemented in 2017.
