page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://kunstmuseum.gr.ch/de/Sammlung/Seiten/Provenienz%20Angelika%20Kauffmann.aspx;No;No;No;N/A;The page discusses the provenance of a painting by Angelika Kauffmann and its historical background.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2017/Seiten/Not-Vital.aspx;No;No;No;N/A;The page provides an overview of an art exhibition featuring the works of Not Vital.
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/DE_2000-10-05_167_m.aspx;No;No;No;N/A;The page discusses questions and answers related to the implementation of a revised cantonal tax law in Graubünden, Switzerland.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/einkommens_und_vermoegenssteuer/steuerperiode_2010/Seiten/software.aspx;Yes;No;No;N/A;The page provides information on SofTax GR 2010 NP, a tax declaration software for individuals.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2018/Seiten/Trachsel_18.aspx;No;No;No;N/A;The page showcases an exhibition on Swiss artist Peter Trachsel, highlighting his sociocultural projects and diverse artistic works.
https://kunstmuseum.gr.ch/de/Sammlung/Highlights/familie-giacometti;No;No;No;N/A;The page highlights the works of the Giacometti family, renowned artists from Switzerland, featured in the Bündner Kunstmuseum.
https://www.gr.ch/DE/institutionen/verwaltung/ekud/avs/Dokumentenliste%20Inspektorate/V_Unterrichtsevaluation_Studienbericht%20FHNW_de.doc;No;No;No;N/A;Unable to retrieve content; the link points to a downloadable document.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2020/Seiten/Erica-Pedretti.-Fremd-genug.aspx;No;No;No;N/A;The page details an exhibition on Erica Pedretti, a Swiss artist and writer, focusing on her visual art contributions.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1998/Seiten/DE_13626.aspx;No;No;Yes;Software for data collection;The page discusses the launch of the 2000 population census in Graubünden, mentioning the use of software for data collection and management.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2013/Seiten/2013_04.aspx;No;No;No;N/A;The page describes an art exhibition by Gerda Steiner & Jörg Lenzlinger, focusing on the transformation of the museum space into a Nationalpark.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2005/Seiten/DE_16855_i.aspx;Yes;No;Yes;Tax software;The page discusses various topics including the development of SofTax, a tax declaration software.
https://kunstmuseum.gr.ch/de/ausstellungen/aktuell/Seiten/Ilse-Weber.aspx;No;No;No;N/A;Unable to retrieve content; the link leads to a 404 page.
https://kunstmuseum.gr.ch/de/erleben/schulen/Seiten/Kunsth%C3%A4ppchen.aspx;No;No;No;N/A;The page offers downloadable Kunsthäppchen related to works from the museum's collection for educational or leisure purposes.
https://www.gr.ch/DE/institutionen/verwaltung/diem/awn/projekte/4_2_naturgefahreningraubuenden;No;No;No;N/A;Unable to retrieve content; the link did not provide any information.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2011/Seiten/2011020401.aspx;Yes;No;Yes;Géoclip software for statistical data;The page announces the launch of an interactive statistical portal for Graubünden, mentioning the use of Géoclip software for data visualization.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2021/Seiten/Olaf-Holzapfel.aspx;No;No;No;N/A;The page details an exhibition by Olaf Holzapfel, focusing on his installations and paintings that explore themes of borders and transitions.
https://www.gr.ch/DE/publikationen/abstimmungenwahlen/Grossratswahlen-2022/Seiten/Infos-&-Termine.aspx;No;No;No;N/A;The page provides information on the upcoming Grossratswahlen in Graubünden for 2022, including seat distribution and registration procedures.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2020/Seiten/Jahresausstellung%202020.aspx;No;No;No;N/A;The page describes an annual exhibition featuring artists from Graubünden, providing an overview of contemporary art in the region.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2019/Seiten/Passion-Jagd.aspx;No;No;No;N/A;The page discusses an exhibition on the cultural and artistic aspects of hunting, featuring works from various artists and time periods.
