page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2017/Seiten/Anne-Loch.aspx;No;No;No;N/A;Page about an art exhibition.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/aufsichtbewilligungen/Betriebe/Dokumente%20Betriebe/Indikatoren%20und%20betriebliche%20Anforderungen%202022.xlsx;No;No;No;N/A;Excel document related to operational requirements.
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/20190613Kappeler11.aspx;No;No;No;N/A;Parliamentary page discussing a motion.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2008/Seiten/DE_17927.aspx;No;No;No;N/A;News release about a public survey.
https://kunstmuseum.gr.ch/de/besuch/besucherinfo/Seiten/Oeffnungszeiten.aspx;No;No;No;N/A;Page about museum opening hours.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1998/Seiten/DE_13302.aspx;No;No;No;N/A;News release about a government decision.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2009/Seiten/DE_19379.aspx;No;No;No;N/A;News release about online voting for expatriates.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/lbbz/ausweiterbildung/hoehereberufsbildung/Weiterbildung;No;No;No;N/A;Content not available.
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/20210421Gort17.aspx;No;No;No;N/A;Parliamentary inquiry about a first-aid concept.
https://kunstmuseum.gr.ch/de/erleben/jugendliche/Seiten/Angebote%20f%C3%BCr%20Jugendliche.aspx;No;No;No;N/A;Content not available.
