page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.gr.ch/DE/institutionen/verwaltung/dvs/alt/lebensmittel/Documents/6%20Betriebsanleitungen%20Kleinbetriebe%20de%20120719.doc;No;No;No;N/A;Document related to Betriebsanleitungen (operating instructions) for machines and devices in the context of food safety and animal health.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2020/Seiten/Als-wir-verschwanden.%20Vier%20Videoarbeiten.aspx;No;No;No;N/A;"Details of an art exhibition titled ""Als wir verschwanden. Vier Videoarbeiten"" featuring video works that reflect on contemporary issues such as resource exploitation, refugee crises, and climate change."
https://www.gr.ch/DE/institutionen/verwaltung/dvs/alt/aktuelles/SitePages/Homepage.aspx;N/A;N/A;N/A;N/A;Content could not be retrieved.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/aktuelles/medien/2008/Seiten/DE_10497.aspx;No;No;No;N/A;Information about a seminar in Graubünden for the training of Bloodhounds as search dogs, including details about the exercises, participants, and the use of Bloodhounds in police and rescue operations.
https://kunstmuseum.gr.ch/de/ausstellungen/aktuell/Seiten/Dieter-Roth.aspx;No;No;No;N/A;Information about an exhibition dedicated to Dieter Roth, showcasing his diverse and experimental printmaking work, including his use of unconventional materials and themes of self-reflection.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/ueberuns/aktuelles/Seiten/Neue-Software-fuer-Grundstueckgewinn-Steuererklaerungen.aspx;Yes;No;No;N/A;Announcement about new software for real estate capital gains tax declarations, detailing the features and navigation of the program.
https://kunstmuseum.gr.ch/de/erleben/erwachsene;No;No;No;N/A;Information about various events and activities for adults at the Bündner Kunstmuseum Chur, including public tours, vernissages, and special lunchtime art experiences.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/ueberuns/aktuelles/Seiten/Elektronische-Einreichung.aspx;Yes;No;No;N/A;Announcement about the availability of electronic submission for income and wealth tax declarations in the Canton of Graubünden using the Deklarationssoftware SofTax GR.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2017/Seiten/Hans%20Danuser.%20Dunkelkammern%20der%20Fotografie.aspx;No;No;No;N/A;"Information about an exhibition featuring the works of Hans Danuser, a pioneer of contemporary photography in Switzerland, including his contributions to the ""reinvention of photography"" as an artistic medium."
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/20121025Cavegn11.aspx;Yes;No;No;N/A;Discussion and proposal regarding the establishment of computer science schools (Informatikmittelschulen) in the Canton of Graubünden, Switzerland, emphasizing the need for qualified IT professionals and considering the creation of a new IT campus.
