page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://kunstmuseum.gr.ch/de/Sammlung/Highlights/buendner-kunst;No;No;No;N/A;Page about art highlights in the Bündner Kunstmuseum.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/lbbz/ausweiterbildung/hoehereberufsbildung/infoabend;No;No;No;N/A;Information about higher education evening events in Graubünden.
https://kunstmuseum.gr.ch/de/info/extras/Seiten/Newsletter-Abo.aspx;No;No;No;N/A;Newsletter subscription page for Bündner Kunstmuseum.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1999/Seiten/DE_13778.aspx;No;No;No;N/A;Government announcement about various topics including education and regional developments.
https://kunstmuseum.gr.ch/de/info/news/Seiten/Ideenbox-f%C3%BCr-Schulen.aspx;No;No;No;N/A;Information about an idea box for schools by Bündner Kunstmuseum.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2021/Seiten/Serie-und-Variation.aspx;No;No;No;N/A;Archive of 2021 exhibitions at Bündner Kunstmuseum.
https://kunstmuseum.gr.ch/de/besuch/besucherinfo/Seiten/Anreise.aspx;No;No;No;N/A;Visitor information for Bündner Kunstmuseum, including how to get there.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2013/Seiten/2013_01.aspx;No;No;No;N/A;Archive of 2013 exhibitions at Bündner Kunstmuseum.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2014/Seiten/2014081401.aspx;No;No;No;N/A;Government announcement about regional and educational matters.
https://kunstmuseum.gr.ch/de/museum/100jahre/Seiten/Testimonial-Kornfeld.aspx;No;No;No;N/A;Testimonial about the Bündner Kunstmuseum by Eberhard W. Kornfeld.
