page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/20170901Caduff10.aspx;No;No;No;N/A;Discusses the need for reducing administrative burden on companies through digitalization.
https://kunstmuseum.gr.ch/de/museum/Seiten/Architektur.aspx;No;No;No;N/A;Discusses the architecture and renovation of the Bündner Kunstmuseum.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2001/Seiten/DE_14706.aspx;No;No;No;N/A;Discusses revisions to the animal welfare regulations in Graubünden.
https://kunstmuseum.gr.ch/de/Sammlung/Highlights/angelika-kauffmann;No;No;No;N/A;Focuses on the works of Angelika Kauffmann, an 18th-century artist.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/alg/landwirtschaft/hobbyimker/Seiten/Mutationen.aspx;No;No;No;N/A;Provides information on how to report changes in beekeeping and other hobby farming activities.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2015/Seiten/Gastspiel-Remo-Albert-Alig.aspx;No;No;No;N/A;Details an exhibition by Remo Albert Alig, focusing on philosophical questions through art.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/amz/zivilschutz/Documents/Gesuch%20AMZ%20Eins%C3%A4tze%20zugunsten%20der%20Gemeinschaft2023.docx;No;No;No;N/A;A document for requesting support from the civil protection service for events.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/steuererklaerung/quellensteuer/steuerperiode_2010/Seiten/software.aspx;Yes;No;No;N/A;Unable to retrieve content, but the URL suggests it is related to tax software for the 2010 tax period.
https://kunstmuseum.gr.ch/de/erleben/kinder-und-familien/Seiten/Atelier-italiano.aspx;No;No;No;N/A;Unable to retrieve content, but the URL suggests it is related to an Italian art workshop for children and families.
https://kunstmuseum.gr.ch/de/museum/Seiten/Villa-Garbald.aspx;No;No;No;N/A;Discusses the Villa Garbald as a venue for art installations and exhibitions, particularly focusing on the works of Roman Signer.
