page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2018/Seiten/Daniel-Schwartz.aspx;No;No;No;N/A;The page details an exhibition by photographer Daniel Schwartz, focusing on glaciers and climate change, presented in a documentary style.
https://kunstmuseum.gr.ch/de/info/news/Seiten/SterneKatalog.aspx;No;No;No;N/A;The page promotes a catalog for an exhibition dedicated to Alberto Giacometti's early works, available in the museum shop and online.
https://kunstmuseum.gr.ch/de/info/allgemein;No;No;No;N/A;The page provides the imprint and general information about the Bündner Kunstmuseum, including copyright notices and disclaimers.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2000/Seiten/DE_14109.aspx;No;No;Yes;Software;The page announces the retirement of Paul Kieni, who served 40 years in vocational education in Graubünden, and highlights his contributions, including the development of vocational training software.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2022/Seiten/Olga-Titus-Preis%20BKV%2022.aspx;No;No;No;N/A;The page presents an exhibition by Olga Titus, the winner of the Bündner Kunstverein's fourth art prize, showcasing her works that explore identity and cultural influences through various mediums including digital collages.
https://kunstmuseum.gr.ch/de/digital/newsletter/Seiten/Start.aspx;No;No;No;N/A;The page provides information about the Bündner Kunstmuseum's newsletter, which offers regular updates on the museum's program, events, and new art books.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2018/Seiten/Jahresausstellung-2018.aspx;No;No;No;N/A;The page highlights the annual exhibition of artists from Graubünden at the Bündner Kunstmuseum, providing an overview of contemporary art from the region.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2022;No;No;No;N/A;The page lists the exhibitions scheduled for 2022 at the Bündner Kunstmuseum, including works by various artists and thematic collections.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2014/Seiten/Heiner-Kielholz.aspx;No;No;No;N/A;The page describes an exhibition of works by Heiner Kielholz at the Bündner Kunstmuseum, focusing on his artistic journey and the themes he explores, including his travels and experiences in different cultural spaces.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2019/Seiten/Jahresausstellung-2019.aspx;No;No;No;N/A;The page highlights the annual exhibition of artists from Graubünden at the Bündner Kunstmuseum for the year 2019, showcasing contemporary art from the region and featuring the first winner of the Kunstpreis des Bündner Kunstvereins.
