page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://kunstmuseum.gr.ch/de/info/news/Seiten/Buch-Semadeni.aspx;No;No;No;N/A;The page discusses a publication related to the Manor Kunstpreis-Ausstellung featuring Linda Semadeni's drawings.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2020/Seiten/Willy-Reber.aspx;No;No;No;N/A;The page is about an exhibition dedicated to the artist Willy Reber, discussing his life and artistic contributions.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2013/Seiten/2013050202.aspx;Yes;No;No;N/A;The page discusses the successful implementation of new IT solutions for the financial and human resources departments of the Canton of Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/alt/lebensmittel/Documents/0%20Inhaltsverzeichnis%20Kleinbetriebe%20de%20120719.doc;No;No;No;N/A;The document is a self-control concept for small businesses related to food safety and animal health.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/soa/ueberuns/Seiten/find-help-GR.aspx;No;No;No;N/A;Unable to retrieve content for analysis.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/kapo/ueberuns/rueckspiegel/polizeiberuf/Seiten/202212051.aspx;No;No;No;N/A;The page discusses a night training course for flying operation leaders in various Swiss police corps, focusing on helicopter operations at night.
https://kunstmuseum.gr.ch/de/Sammlung/Seiten/Provenienz-E.L.-Kirchner.aspx;No;No;No;N/A;The page discusses the provenance of 19 works by Ernst Ludwig Kirchner, focusing on the complex history of their ownership and potential issues related to art provenance.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2005/Seiten/DE_16691_i.aspx;Yes;No;No;N/A;The page discusses a partnership between the Canton of Graubünden and Microsoft Switzerland to launch Office 2003 in the Rhaeto-Romanic language.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2022/Seiten/Ursula-Palla.aspx;No;No;No;N/A;The page is about an exhibition featuring the works of Ursula Palla, focusing on her video and room installations that explore the fragility of nature and wildlife.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2001/Seiten/DE_14994.aspx;No;No;No;N/A;Unable to retrieve content for analysis.
