page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2022/Seiten/Scherer-Hermann.aspx;No;No;No;N/A;Page about an art exhibition by Hermann Scherer.
https://kunstmuseum.gr.ch/de/Sammlung/Highlights/Seiten/Fehr-Fanfare.aspx;No;No;No;N/A;Page highlighting the artwork 'Fanfare' by Fehr.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2021/Seiten/LandLiebe.aspx;No;No;No;N/A;Page about an art exhibition titled 'LandLiebe'.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2012/Seiten/2012_03.aspx;No;No;No;N/A;Page about an art exhibition from 2012.
https://kunstmuseum.gr.ch/de/Sammlung/Highlights/fotografie;No;No;No;N/A;Page highlighting the photography collection at the museum.
https://kunstmuseum.gr.ch/de/Sammlung/Highlights/Seiten/Giacometti-Muottas-Muragl.aspx;No;No;No;N/A;Page about the artwork 'Panorama von Muottas Muragl' by Giovanni Giacometti.
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/20210421TomaschettChur14.aspx;No;No;No;N/A;Page discussing the use of accessible language on the website of the Canton of Graubünden.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/stv/ueberuns/aktuelles/Seiten/Grundstueckgewinnsteuer-Software-fuer-Steuerperiode-2014-verfuegbar.aspx;Yes;No;No;N/A;Content not available.
https://kunstmuseum.gr.ch/de/museum/100jahre/Seiten/Not-Vital-Testimonial.aspx;No;No;No;N/A;Page featuring a testimonial by artist Not Vital on the museum's 100th anniversary.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2012/Seiten/2012_02.aspx;No;No;No;N/A;Page about the art project 'Library of Sculpture' by Vaclav Pozarek.
