page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.gr.ch/DE/institutionen/verwaltung/diem/aev/aktuelles/news/Seiten/150921_Kostenloses_Internet_an_den_SBB_Bahnhoefen_in_Graub%C3%BCnden.aspx;No;No;No;N/A;Page about free internet at SBB train stations in Graubünden.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/2020/Seiten/2020012101.aspx;No;No;No;N/A;Page about the cantonal police's new communication system.
https://www.gr.ch/DE/institutionen/verwaltung/diem/tba/flv/projekte/graubuendenHIKE/Seiten/Handbuch_grHike.aspx;No;No;No;N/A;Page about the GraubündenHIKE project, a hiking guide.
https://www.gr.ch/DE/Medien/Mitteilungen/MMStaka/1997/Seiten/DE_13101.aspx;No;No;No;N/A;Page about the 1997 cantonal police report.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/ds/Projekte/haertefallmassnahmen;No;No;No;N/A;Page about emergency measures for businesses affected by COVID-19.
https://www.gr.ch/DE/institutionen/verwaltung/ekud/anu/themen/landschaft/trockenmauern;No;No;No;N/A;Page about dry stone walls in the landscape.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/are/publikation/Seiten/publikationen.aspx;No;No;No;N/A;Page about various publications from the cantonal administration.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/giha/handelsregister/info;No;No;No;N/A;Page about the commercial register in Graubünden.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2018/Seiten/Gaudenz-Signorell-2018.aspx;No;No;No;N/A;Page about an art exhibition by Gaudenz Signorell in 2018.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/alt/chemikalien/radon/Documents/formu%20Vorlage%201%20Wohnr%C3%A4ume.docx;No;No;No;N/A;A document template for radon measurement in living spaces.
https://www.gr.ch/DE/institutionen/verwaltung/djsg/ga/coronavirus/info/coronatest/betriebe/info-mitarbeitende;No;No;No;N/A;Page about COVID-19 testing information for employees.
https://www.gr.ch/DE/institutionen/verwaltung/dfg/afg/Dokumentenliste/HRM2%20Finanzkennzahlen,%20manuelle%20Berechnung.xlsx;No;No;No;N/A;An Excel document for manual calculation of HRM2 financial ratios.
https://kunstmuseum.gr.ch/de/ausstellungen/archiv/2019/Seiten/Andriu-Deplazes.aspx;No;No;No;N/A;Page about an art exhibition by Andriu Deplazes in 2019.
https://kunstmuseum.gr.ch/de/museum/Seiten/Partner.aspx;No;No;No;N/A;Page about the partners of the Bündner Kunstmuseum.
https://www.gr.ch/DE/institutionen/parlament/PV/Seiten/DE_2004-02-11_1086.aspx;No;No;No;N/A;Page about a parliamentary session from 2004.
https://www.gr.ch/DE/themen/schutz/vorsorge/energie/unternehmen;No;No;No;N/A;Page about energy provision for companies.
https://kunstmuseum.gr.ch/de/foerdern/buendner-kunstverein;No;No;No;N/A;Page about becoming a member of the Bündner Kunstverein.
https://kunstmuseum.gr.ch/de/Sammlung/Seiten/Provenienzforschung.aspx;No;No;No;N/A;Page about provenance research at the Bündner Kunstmuseum.
https://www.gr.ch/DE/institutionen/verwaltung/dvs/are/projekte/Seiten/Elektronisches-Baubewilligungsverfahren-(eBBV).aspx;No;No;No;N/A;No content available.
