page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.beo.dij.be.ch/de/tools/rechtliches.html;No;No;No;N/A;N/A;Legal information and disclaimers.
https://www.dsa.be.ch/de/tools/rechtliches.html;No;No;No;N/A;N/A;Legal information and disclaimers.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=8c3e13a2-7168-365a-8157-ec4b09ece723;No;No;No;N/A;N/A;Press releases and news updates.
https://www.raumplanung.dij.be.ch/de/start/eplan/kartenanwendung/karte-verwenden;No;No;No;N/A;N/A;Information on how to use the ePlan map application.
https://www.bkd.be.ch/de/start/themen/bildung-im-kanton-bern/berufsbildung/berufsfachschule/berufsfachschulbesuch-waehrend-der-berufslehre.html;No;No;No;N/A;N/A;Information about vocational training and education.
https://www.bemobil.sites.be.ch/de/start/was-kann-ich-tun/personaldienste.html;No;No;No;N/A;N/A;Information on mobility services and solutions.
https://www.polizeiberufe.police.be.ch/de/tools/rechtliches.html;No;No;No;N/A;N/A;Legal information and disclaimers.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=646c7288-6ef8-3ee8-937e-1f5f99b8a50d;Yes;No;No;N/A;N/A;Administrative updates including IT procurement.
https://www.bauen.dij.be.ch/de/start/baubewilligungsverfahren/eBau/betriebsseite.html;Yes;No;No;N/A;N/A;Electronic submission and processing of building applications.
https://www.akvb-unterricht.bkd.be.ch/de/tools/rechtliches.html;No;No;No;N/A;N/A;Legal disclaimers and data protection information.
https://www.faechernet.bkd.be.ch/de/start/dienstleistungen/mathematik/unterricht/digitale-materialien.html;Yes;Yes;No;Webpage;Education;Importance of selecting appropriate software for mathematics education.
