page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.biz.bkd.be.ch/de/start/themen/informationen-fuer-migrantinnen-und-migranten.html;No;No;No;N/A;N/A;Provides information and resources for migrants in the Canton of Bern, focusing on career and educational integration.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=dee64c30-5bfb-34ba-84e9-1533787ace7f;Yes;No;No;N/A;E-governance and administration;Discusses the introduction of an electronic building permit system (eBau) in the Canton of Bern to streamline the application process.
https://www.gsi.be.ch/de/start/themen/soziales/behinderung/blg/einfuehrung.html;No;No;No;N/A;N/A;Unable to retrieve content for analysis.
https://www.staw.justice.be.ch/de/tools/rechtliches.html;No;No;No;N/A;N/A;Provides legal disclaimers and data processing information for the website.
https://www.bkd.be.ch/de/start/themen/bildung-im-kanton-bern/weiterbildung/subventionierung-von-weiterbildung.html;No;No;No;N/A;N/A;Discusses subsidies for organizations offering further education, including regulations for distance learning.
https://www.jobs.sites.be.ch/de/start/arbeiten-beim-kanton-bern/das-sagen-unsere-mitarbeitenden0/was-uns-als-arbeitgeber-ausmacht/unser-schluessel-zum-erfolg-sind-die-wertschaetzende-kultur-und-die-gemeinsame-freude-an-der-arbeit.html;Yes;No;No;N/A;Human resources;Discusses the role of Scrum Masters in agile software development within the tax administration of the Canton of Bern.
https://www.kultur.bkd.be.ch/de/start/themen/kulturfoerderung/kulturvermittlung/kultur-und-schule/foerdermoeglichkeiten-und-angebote-fuer-schulen/kids/anleitung-wie-beantrage-ich-einen-kids-beitrag.html;No;No;No;N/A;N/A;Provides a step-by-step guide on how to apply for a KidS contribution for cultural projects in schools.
https://www.faechernet.bkd.be.ch/de/start/dienstleistungen/bewegung-und-sport/weitere-lehr-und-lernmaterialien.html;No;No;No;N/A;N/A;Offers additional teaching and learning materials for physical education, including lesson plans and journals.
https://www.bsm.sid.be.ch/de/start/dienstleistungen/publikationen.html;No;No;No;N/A;N/A;Lists various publications related to public safety, civil protection, and sports, including guidelines and checklists.
https://www.be.ch/de/start/dienstleistungen/medien/medienmitteilungen.html?newsID=ad70a167-b6bb-38cf-a29c-04dff9a06f27;Yes;No;No;N/A;E-governance and administration;Discusses the ownership strategy of Bedag Informatik AG and the need for further clarification on data sovereignty and data security.
https://www.gsi.be.ch/de/start/themen/soziales/behinderung/blg/berner-modell.html;Yes;Yes;Yes;Video;Social and public security;"Discusses the ""AssistMe"" web-based application for handling individual support needs for people with disabilities in the Canton of Bern."
https://www.biz.bkd.be.ch/de/start/themen/laufbahn/berufsabschluss-fuer-erwachsene/direkte-zulassung-zur-abschlusspruefung.html;No;No;No;N/A;N/A;Discusses the direct admission process to the final examination for adults with at least five years of professional experience in any field.
https://www.emmentalwaerts.bvd.be.ch/de/start.html?newsID=f7ca7753-1691-4092-9939-44a0489d83d1;Yes;No;No;N/A;Maps, infrastructures and territorial planning;Discusses the phased implementation of a traffic management system in the northern region of Bern, including software for intelligent traffic control.
