page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-volksschule-und-sport/abteilung-regelpaedagogik/beurteilung-von-lernenden/;No;No;No;N/A;Discusses the evaluation and teaching methods for students in Appenzell Ausserrhoden.
https://ar.ch/search/news-suchergebnis/news/kinder-sommer-ferien-museum/;No;No;No;N/A;Discusses summer activities for families in museums in Appenzell Ausserrhoden.
https://ar.ch/search/news-suchergebnis/news/elektronische-steuererklaerung-wird-noch-einfacher/;Yes;No;Yes;Webpage;Discusses the electronic tax declaration system in Appenzell Ausserrhoden, mentioning the software and mobile app used for this purpose.
https://ar.ch/search/news-suchergebnis/news/staatsrechnung-schliesst-bedeutend-besser-ab-als-budgetiert/;No;No;No;N/A;Discusses the financial performance of Appenzell Ausserrhoden for the year 2018, highlighting surplus and areas of expenditure.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-landwirtschaft/direktzahlungen/;No;No;No;N/A;Provides information on direct payment programs for agriculture in Appenzell Ausserrhoden.
https://ar.ch/verwaltung/departement-finanzen/steuerverwaltung/steuererklaerungen-fristverlaengerungen/elektronische-steuererklaerung-2022-fuer-privatpersonen/;Yes;Yes;Yes;Webpage;Provides a comprehensive guide on how to use the electronic tax declaration software for private individuals, including installation and troubleshooting.
https://ar.ch/search/news-suchergebnis/news/esteuern-erfolgreich-gestartet/;N/A;N/A;N/A;N/A;The page returned a 404 error, content not available.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/arbeitslosenversicherung-ar/regionales-arbeitsvermittlungszentrum-rav/stellensuchende/;No;No;Yes;Webpage;Provides information on services offered by the Regional Employment Center (RAV) for job seekers, including a mention of the electronic registration process on arbeit.swiss.
https://ar.ch/search/news-suchergebnis/news/bessere-luft-an-urnaescher-schulen/;Yes;No;No;N/A;Discusses the implementation of a digital aerosol monitoring system in Urnäscher schools, which uses software to alert responsible persons via computer or mobile when it's time to ventilate the room.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-wirtschaft-und-arbeit/handelsregister/formulare-und-merkblaetter/;No;No;Yes;PDF, DOC;Provides various forms and guidelines for businesses, including some electronic forms and documents for registration and compliance.
