page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-volksschule-und-sport/abteilung-regelpaedagogik/lernmedien/kurzanleitung-digitale-lehrmittel/;Yes;Yes;No;Webpage;Provides a short guide on digital educational materials.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-umwelt/laerm/laermschutz-beim-planen-und-bauen/;No;No;No;N/A;Discusses noise protection in planning and construction.
https://ar.ch/verwaltung/departement-gesundheit-und-soziales/veterinaeramt/tiergesundheit/registrierung-von-tieren-tierverkehr/;No;No;No;N/A;Focuses on the registration of animals for disease control and market access.
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-volksschule-und-sport/abteilung-regelpaedagogik/ehandbuch-volksschule/;No;No;No;N/A;Offers a comprehensive handbook for primary school teachers and administrators.
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-kultur/kantonsbibliothek/ueber-uns/projekte/archiv-projekte/;No;No;Yes;N/A;Details past projects, including software for cataloging manuscripts.
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-kultur/obacht-kultur/aktuelle-ausgaben/;No;No;No;N/A;"Discusses current issues of ""Obacht Kultur,"" focusing on various cultural topics."
https://ar.ch/search/news-suchergebnis/news/vorlaeufige-steuerrechnung-fuer-die-staats-und-gemeindesteuern-2017-provisorische-steuerrechnung-fuer-die-direkte-bundessteuer-2016/;N/A;N/A;N/A;N/A;404 page, content not available.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-raum-und-wald/abteilung-natur-und-wildtiere/naturwerte/;No;No;No;N/A;Discusses the importance of natural and landscape values in Appenzell Ausserrhoden.
https://ar.ch/search/news-suchergebnis/news/neuerungen-per-01-01-2018/;N/A;N/A;N/A;N/A;404 page, content not available.
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-volksschule-und-sport/abteilung-regelpaedagogik/beurteilung-von-lernenden/zeugnisdarstellung-in-basisstufe-und-adl-schulen/;No;No;Yes;Webpage;Discusses student assessment in Basisstufe and ADL schools, including software for generating reports.
