page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://ar.ch/search/news-suchergebnis/news/haertefaelle/;No;No;No;N/A;Discusses financial aid for businesses affected by the pandemic in Appenzell Ausserrhoden.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-umwelt/luftreinhaltung/emissionen-aus-der-landwirtschaft/schleppschlauch-obligatorium/;No;No;No;N/A;Discusses regulations on the use of schleppschlauch for reducing emissions in agriculture.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-umwelt/bauen-und-umweltschutz/baustellenkontrolle-gemeinden/abfallverwertung-und-entsorgung/;No;No;No;N/A;Provides guidelines on waste management and soil protection during construction.
https://ar.ch/verwaltung/departement-finanzen/steuerverwaltung/formulare-und-wegleitungen/;No;No;No;N/A;Provides various tax forms and guidelines for individuals and businesses.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-wirtschaft-und-arbeit/arbeitsinspektorat/arbeits-und-ruhezeiten-sowie-bewilligungen/;No;No;No;N/A;Discusses regulations on working hours, rest periods, and permits in Appenzell Ausserrhoden.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-wirtschaft-und-arbeit/arbeitsinspektorat/baugesuche-plangenehmigung-und-planbegutachtung/;No;No;No;N/A;Discusses the process and requirements for building permits and plan approvals in industrial and commercial sectors.
https://ar.ch/verwaltung/departement-finanzen/steuerverwaltung/abzugsfaehige-zuwendungen/;No;No;No;N/A;Discusses the tax-deductibility of donations to certain organizations in Appenzell Ausserrhoden.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-landwirtschaft/direktzahlungen/biodiversitaetsfoerderbeitraege/;No;No;No;N/A;Discusses biodiversity contributions and ecological compensation in agriculture in Appenzell Ausserrhoden.
https://ar.ch/search/news-suchergebnis/news/69-sirenen-auf-dem-pruefstand/;No;No;No;N/A;Discusses the testing of 69 stationary and mobile sirens in Appenzell Ausserrhoden as part of the national siren tests.
https://ar.ch/search/news-suchergebnis/news/veterinaeramt-ordnet-ausstallung-eines-junghennenbestands-an/;No;No;No;N/A;Discusses the removal of a young hen stock due to the detection of Salmonella, which could pose a risk to human health.
