page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-volksschule-und-sport/abteilung-regelpaedagogik/sorgsamer-umgang-mit-energie-an-den-schulen/;No;No;No;N/A;Discusses the importance of careful energy use in schools and offers guidelines.
https://ar.ch/search/news-suchergebnis/news/149031-franken-kulturfoerderung-und-ein-flaechendeckendes-obacht/;No;No;No;N/A;Discusses cultural funding and projects in Appenzell Ausserrhoden.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-umwelt/wasserversorgungen-trinkwasser/stoerfall-trinkwasserversorgung-in-notlagen/;No;No;No;N/A;Discusses emergency protocols for water supply in Appenzell Ausserrhoden.
https://ar.ch/verwaltung/departement-finanzen/personalamt/berufliche-grundbildung/;No;No;No;N/A;Discusses vocational training programs offered by the cantonal administration of Appenzell Ausserrhoden.
https://ar.ch/verwaltung/kantonskanzlei/staatsarchiv/benutzung-und-bestaende/archivbenutzung/;No;No;No;N/A;Provides information on the usage and regulations of the state archive in Appenzell Ausserrhoden.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-raum-und-wald/abteilung-raumentwicklung/planen/kommunale-planung/;No;No;No;N/A;Discusses the role of municipalities in spatial planning and the guidelines they must follow.
https://ar.ch/search/news-suchergebnis/news/global-forum-hat-auswirkungen-auf-500-unternehmen-in-appenzell-ausserrhoden/;No;No;No;N/A;Discusses the impact of the Global Forum's recommendations on transparency and information exchange for tax purposes on around 500 companies in Appenzell Ausserrhoden.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-landwirtschaft/investitionskredite-und-beitraege/;No;No;No;N/A;Discusses financial aids for structural improvements in agriculture, particularly in rural and mountainous areas.
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-mittel-und-hochschulen-und-berufsbildung/abteilung-berufsbildung/berufsbildungsportal/;Yes;No;Yes;Webpage;Discusses a portal for vocational training data management, including login and user management instructions.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-landwirtschaft/downloads/;No;No;No;N/A;Provides various downloadable resources related to agriculture, including guidelines and forms.
