page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://ar.ch/search/news-suchergebnis/news/tourismusabgabe-2021-rueckkehr-zur-normalitaet/;No;No;No;N/A;Discusses the resumption of the tourism tax in Appenzell Ausserrhoden for the year 2021.
https://ar.ch/verwaltung/departement-finanzen/steuerverwaltung/haeufige-fragen-faq/;No;No;No;N/A;Provides answers to frequently asked questions about tax administration in Appenzell Ausserrhoden.
https://ar.ch/search/news-suchergebnis/news/sirenentest-in-appenzell-ausserrhoden/;No;No;No;N/A;Discusses the introduction of new mobile sirens in Appenzell Ausserrhoden for emergency alerts.
https://ar.ch/verwaltung/departement-bildung-und-kultur/amt-fuer-volksschule-und-sport/abteilung-sport/sportfondsbeitragsgesuche/;No;No;No;N/A;Provides guidelines for submitting funding requests for sports-related activities in Appenzell Ausserrhoden.
https://ar.ch/search/news-suchergebnis/news/sirenentest-2019-in-ausserrhoden/;No;No;No;N/A;Discusses the 2019 siren test in Appenzell Ausserrhoden, including the use of the Alertswiss-App for push notifications.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-wirtschaft-und-arbeit/tourismus/tourismusabgabe/;No;No;No;N/A;Details the tourism tax rates and regulations in Appenzell Ausserrhoden.
https://ar.ch/verwaltung/departement-inneres-und-sicherheit/amt-fuer-militaer-und-bevoelkerungsschutz/zivilschutz/schutzraum-und-notvorrat-haeufige-fragen/;No;No;No;N/A;Provides FAQs on civil protection shelters and emergency supplies in Appenzell Ausserrhoden.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-umwelt/bauen-und-umweltschutz/baustellenkontrolle-gemeinden/gewaesserschutz/;No;No;No;N/A;Discusses water protection measures and guidelines for construction sites in Appenzell Ausserrhoden.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-umwelt/bodenschutz/bodenschutz-beim-bauen/;No;No;No;N/A;Discusses guidelines and practices for soil protection during construction activities in Appenzell Ausserrhoden.
https://ar.ch/verwaltung/departement-bau-und-volkswirtschaft/amt-fuer-umwelt/energie/bauten-und-anlagen/waermepumpen/;No;No;No;N/A;Discusses the use of heat pumps as a renewable energy source in Appenzell Ausserrhoden, including guidelines for installation and permits.
