page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;type_of_software_guide;page_content
https://www.vwbz.ch/QV/Ihre_betriebliche_QV_Vorbereitung;No;No;No;N/A;The page provides tips and a 12-step guide for preparing for business QV exams.
https://azs-zivilschutz.lu.ch/Projekt;No;No;No;N/A;The page discusses a construction project for the Ausbildungszentrum Sempach, focusing on renovations and new buildings.
https://ksalpenquai.lu.ch/;No;No;No;N/A;The page is an informational portal for Kantonsschule Alpenquai Luzern, a school in Switzerland, offering various resources for students and teachers.
https://www.vwbz.ch/Betriebliche_Bildung_inkl_PE_und_ALS/PE_Eingabe;No;No;No;N/A;The page provides guidelines for submitting a Prozesseinheit (PE), including document format and size limitations.
https://www.vwbz.ch/Ueberbetriebliche_Kurse/Vor_und_Nachbearbeitung;No;No;No;N/A;The page offers various resources for learners to prepare for and review ÜK (inter-company courses), including digital learning tools and quizzes.
https://www.zbsa.ch/links;No;No;No;N/A;The page provides a list of links related to social security and pension funds in Switzerland.
https://www.vwbz.ch/QV/Praxisbericht_inkl_Ausbildungsprogramm;No;No;No;N/A;The page outlines the requirements and guidelines for submitting a Praxisbericht and Ausbildungsprogramm as part of vocational training.
https://www.vwbz.ch/Impressum;No;No;No;N/A;The page provides the imprint and contact details for the Verein Verwaltungsweiterbildung Zentralschweiz (VWBZ).
https://www.vwbz.ch/QV/Bestandteile_QV;No;No;No;N/A;The page details the components of the vocational qualification process, including written and oral exams, and how they are evaluated.
https://www.vwbz.ch/QV;No;No;No;N/A;The page provides an overview of the vocational qualification process for obtaining a commercial diploma, including school and company-based evaluations.
