page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.ag.ch/de/verwaltung/dfr/steuern/natuerliche-personen/steuerthemen/steuerpflichten;No;No;No;N/A;N/A;The page provides information on tax obligations, including various PDF guides related to taxation.
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/grundwasser/grundwassernutzung-schutzzonen;No;No;No;N/A;N/A;The page discusses various aspects of groundwater use and protection zones, including regulations and documentation.
https://www.ag.ch/de/verwaltung/dvi/gemeindeaufsicht/rechtsaufsicht/kreissschreiben-weisungen-und-empfehlungen;No;No;No;N/A;N/A;The page offers various guidelines and circulars related to municipal governance, including finance and legal matters.
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=fischfangstatistik-einreichen-af4c55e8-2bb3-44ae-96d9-36efd79dad25_de;Yes;Yes;Yes;PDF;Environment, agriculture and natural resources;The page provides a platform for submitting fishing statistics and offers PDF guides on how to use the application.
https://www.ag.ch/de/verwaltung/dvi/grundbuch-vermessung/grundbuch/grundstueckerwerb-durch-auslaender/haeufige-fragen;No;No;No;N/A;N/A;The page provides information about regulations and frequently asked questions regarding the acquisition of real estate by foreigners in Switzerland.
https://www.ag.ch/de/themen/coronavirus/massnahmen-und-verhaltensempfehlungen/reisende/einreise-aus-staaten-oder-gebieten-mit-erhoehtem-infektionsrisiko/bestaetigungsmail-fremdsprachen/deutsch;No;No;No;N/A;N/A;The page provides guidelines for travelers entering Switzerland from areas with increased infection risk, including quarantine requirements.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=rekord-winter-2008-09-818a53bd-14cb-4207-bde4-84baacd160e5_de;No;No;No;N/A;N/A;The page discusses the challenges and statistics of the winter season of 2008/09, focusing on the efforts of the cantonal winter service.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=sirenenprobealarm-2002-d5b9b0d9-4f6a-405a-b6df-4b4822629f73_de;No;No;No;N/A;N/A;The page describes a nationwide test of the siren system used for alerting the population in case of disasters or war.
https://www.ag.ch/de/verwaltung/dvi/strafverfolgung-strafvollzug/jva-lenzburg/portrait;No;No;No;N/A;N/A;The page provides an overview of the JVA Lenzburg prison, its mission, and the services it offers, including security measures and staff training.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=coronavirus-(covid-19)-repetitives-testen-an-schulen-ab-16-august-2021-8356e467-48d8-477b-a2e4-39da41e3322b_de;No;No;No;N/A;N/A;The page provides information about the resumption of repetitive COVID-19 testing in schools, businesses, and healthcare facilities starting from August 16, 2021.
