page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.ag.ch/de/verwaltung/bvu/mobilitaet-verkehr/strasseninfrastruktur/signalisation-und-markierungen/richtlinien;No;No;No;N/A;N/A;The page provides guidelines on road signalization and markings, including various PDFs related to the topic.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=strategien-fuer-die-aargauer-bibliothekslandschaft-e8c1809e-662b-49c3-b46a-76dd5f23a6b6_de;No;No;No;N/A;N/A;The page discusses strategies for libraries in the digital age, including challenges and development plans.
https://www.ag.ch/de/verwaltung/bvu/raumentwicklung/innenentwicklung/werkzeugkasten/werkzeugkasten-2;No;No;No;N/A;N/A;The page offers a toolbox for municipalities and planners, providing specific information on spatial planning and societal topics.
https://www.ag.ch/de/verwaltung/bvu/mobilitaet-verkehr/fuss-veloverkehr;No;No;No;N/A;N/A;The page focuses on strategies and plans for the development of pedestrian and bicycle traffic in the Canton of Aargau.
https://www.ag.ch/de/verwaltung/dvi/grundbuch-vermessung/grundbuch/informatisiertes-grundbuch/agobis/aktuelle-meldungen;Yes;No;Yes;PDF;E-governance and administration;The page provides updates on AGOBIS, a digital land registry system, including maintenance schedules and user manuals.
https://www.ag.ch/de/verwaltung/dvi/grundbuch-vermessung/grundbuch/informatisiertes-grundbuch/egvt/hinweise-banken;Yes;No;No;N/A;N/A;The page provides information on electronic business transactions (eGVT) for banks, including technical and legal guidelines.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=bestnoten-fuer-aargau-im-vergleich-der-kantonsfinanzen-614f2760-8d4a-412b-bf1a-c1327a471df2_de;No;No;No;N/A;N/A;The page discusses a study on the financial situation of the Canton of Aargau, highlighting its strong performance in various financial metrics.
https://www.ag.ch/de/verwaltung/dvi/wirtschaft-arbeit/stellensuchende-arbeitslose/jugendarbeitslosigkeit/hilfe-bei-der-lehrstellensuche;No;No;No;N/A;N/A;The page offers resources and support services for young people in the Canton of Aargau who are looking for apprenticeships.
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=fuer-zwischenloesung-nach-obligatorischer-schulzeit-anmelden-f0df4b85-ee60-4e7d-9872-dc4d78d9811c_de;No;No;No;N/A;N/A;"The page provides information on how to register for interim solutions after compulsory schooling, including the use of the ""Wegweiser"" platform for the application process."
https://www.ag.ch/de/verwaltung/dvi/grundbuch-vermessung/grundbuch/informatisiertes-grundbuch/agobis;Yes;Yes;Yes;PDF;E-governance and administration;The page provides detailed information on AGOBIS, a digital land registry system, including user manuals and specific forms for different user groups.
