page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.ag.ch/de/verwaltung/dvi/ueber-uns/dossiers-projekte/risikomanagement-einwohnerregister-(ers);Yes;No;No;N/A;N/A;Discusses the risks and management strategies related to the software used for the cantonal resident register.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=schweizweiter-sirenentest-4189b64a-a231-4133-86a2-c61394ac3419_de;No;No;No;N/A;N/A;Discusses the nationwide siren test in Switzerland, focusing on its schedule and purpose.
https://www.ag.ch/de/verwaltung/dgs/gesellschaft/alter/kommunale-alterspolitik/verankern-und-weiterentwickeln/massnahmenplan-alter;N/A;N/A;N/A;N/A;N/A;Unable to retrieve content for analysis.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=geoportal-des-kantons-aargau-f3a57de2-aa6c-475b-8a2a-78e6e532f631_de;Yes;No;No;N/A;N/A;Discusses the Geoportal, a platform for accessing geographical data that requires GIS software and know-how.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=neue-aargauer-alterspolitik-ist-gut-unterwegs-9a6ac45b-84fb-4c8d-a4dc-7a930efcc9bd_de;No;No;No;N/A;N/A;Discusses the second edition of the cantonal aging congress and its focus on aging policies.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=sirenentest-am-mittwoch-1-februar-2017-d7591bca-6ba5-4a55-a9da-f43ae5af218d_de;No;No;No;N/A;N/A;Discusses the schedule and details of a siren test in Switzerland, specifically in the canton of Aargau.
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/boden/pruefperimeter-bodenaushub-chemischer-bodenschutz;No;No;No;N/A;N/A;Discusses the guidelines and regulations for soil excavation and chemical soil protection in the canton of Aargau.
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/umwelt/merkblaetter-und-vollzugshilfe;No;No;No;N/A;N/A;Provides various guidelines and informational brochures related to environmental protection, waste management, and other topics.
https://www.ag.ch/de/verwaltung/dgs/gesundheit/gesundheitsberufe/berufsausuebungsbewilligungen/zahnarzt-zahnaerztin;No;No;No;N/A;N/A;Provides information on the requirements and procedures for practicing as a dentist in the canton of Aargau, including necessary permits and forms.
https://www.ag.ch/de/ueber-uns/rechtliche-hinweise/google-analytics;Yes;No;No;N/A;N/A;Discusses the use of Google Analytics for website analysis and the types of data collected.
