page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.ag.ch/de/themen/hitze-und-trockenheit/gesundheitstipps-bei-hitze;No;No;No;N/A;N/A;The page provides health tips for dealing with heat and high temperatures.
https://www.ag.ch/de/verwaltung/dvi/wirtschaft-arbeit/arbeitnehmende/arbeitsbedingungen/jugendarbeit;No;No;No;N/A;N/A;The page discusses regulations and guidelines for the protection of young workers.
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=katasterplan-bestellen-3c95bd5b-88ab-48de-ab9c-aa6b5f51a675_de;No;No;No;N/A;N/A;The page provides information on how to order a certified cadastral plan and access geodata.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=asylsuchende-im-dienst-des-naturschutzes-72591e7d-b9bc-4ef2-8e65-0c971aa086ac_de;No;No;No;N/A;N/A;The page discusses a pilot project involving asylum seekers in nature conservation efforts.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=ag-sh-und-zg-nutzen-viacar-gemeinsam-364fe272-1690-405e-98c1-90f45fef4598_de;Yes;No;No;N/A;N/A;The page discusses the collaborative use of VIACAR software for road traffic authorities across multiple cantons.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=alterswohngruppe-eroeffnet-773be7de-0a38-4a1b-a493-76d8eb775fbe_de;No;No;No;N/A;N/A;The page discusses the opening of a residential group for elderly patients focusing on daily life activities.
https://www.ag.ch/de/smartserviceportal/dienstleistungen?dl=aargauische-volksinitiative-einreichen-9cc5c106-b706-40fc-8d26-831b32055ebd_de;No;No;No;N/A;N/A;The page provides guidelines on how to submit a popular initiative in the canton of Aargau.
https://www.ag.ch/de/verwaltung/dfr/steuern/natuerliche-personen/merkblaetter-richtlinien;No;No;No;N/A;N/A;The page provides various guidelines and directives related to taxation for natural persons.
https://www.ag.ch/de/verwaltung/dvi/wirtschaft-arbeit/stellensuchende-arbeitslose/jobsuche/wie-bewerbe-ich-mich-richtig;No;No;No;N/A;N/A;The page offers tips and guidelines for job applicants on how to prepare effective applications and interviews.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=finanzkommissionen-auf-der-schulbank-ff61c539-0347-4e39-af5b-9ec09c36c2f0_de;No;No;No;N/A;N/A;The page discusses instructional courses for members of the financial commission, focusing on public accounting and auditing.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=coronavirus-(covid-19)-das-einhalten-der-schutzmassnahmen-und-verhaltensregen-ist-noetiger-denn-je-7796cc48-a533-4379-a5d3-1cdceae4082d_de;No;No;No;N/A;N/A;The page discusses the importance of adhering to protective measures and behavioral rules during the COVID-19 pandemic.
https://www.ag.ch/de/verwaltung/bvu/raumentwicklung/digitale-services;Yes;No;No;N/A;N/A;The page discusses ePlanung, a digital service for paperless preliminary examination and approval procedures in land use planning.
