page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.ag.ch/de/verwaltung/dgs/gesundheit/gesundheitsversorgung/restkostenfinanzierung/ambulant/elektronische-abrechnung;Yes;No;Yes;PDF;Health;The page discusses the electronic billing process in healthcare through a cantonal clearinghouse.
https://www.ag.ch/de/verwaltung/dvi/wirtschaft-arbeit/fachkraefte/monitoring-zum-fachkraeftemangel;No;No;No;N/A;N/A;The page discusses the shortage of skilled workers in various professions in the region of Aargau.
https://www.ag.ch/de/verwaltung/bks/sonderschulen-behindertenbetreuung/kinder-und-jugendliche/ambulante-angebote;No;No;No;N/A;N/A;The page provides information on outpatient services for children and adolescents with disabilities in the canton of Aargau.
https://www.ag.ch/de/verwaltung/dgs/verbraucherschutz/export-und-zertifikate;No;No;No;N/A;N/A;The page provides information on export certificates and guidelines for various types of goods, including food and cosmetics.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=kapf-heisst-staatsrechnung-2005-gut-f6b107dd-126a-4268-b8db-aac67801efe8_de;No;No;No;N/A;N/A;The page discusses the approval of the 2005 state budget by the KAPF, including additional funding and target adjustments.
https://www.ag.ch/de/verwaltung/dvi/strassenverkehr/koerperbehinderung-verkehrsmedizin/koerperbehinderung/fahrzeug-fuehren-mit-mobilitaetsbehinderung;No;No;No;N/A;N/A;The page provides information on driving with a mobility impairment, including the process for obtaining a learner's permit and potential vehicle modifications.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=mehr-wissen-fuer-aargauer-bibliotheken-686baead-c23e-4b2f-be80-c0776e0df113_de;No;No;No;N/A;N/A;The page discusses a training course for library staff in the canton of Aargau, focusing on practical goals and improvements for libraries.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=sirenentest-2005-42ea9486-603d-4dd9-a370-54999ff3490c_de;No;No;No;N/A;N/A;The page discusses the testing of emergency sirens in the canton of Aargau, including the schedule and types of alarms.
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/hochwasserschutz-gewaesser/gefahrenkarte-hochwasser/gefahrenkarte-nach-untersuchungsgebiet;No;No;No;N/A;N/A;The page provides flood hazard maps and technical reports for various regions in the canton of Aargau.
https://www.ag.ch/de/verwaltung/dvi/wirtschaft-arbeit/stellensuchende-arbeitslose/jugendarbeitslosigkeit;No;No;No;N/A;N/A;The page offers various measures to help young people enter the workforce, including projects for job search and motivational semesters.
