page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=keine-hinweise-auf-unwirtschaftliche-einkaeufe-e73c808d-6fed-4581-8b71-6274f35ecc27_de;No;No;No;N/A;N/A;Discusses financial control and procurement processes within the government.
https://www.ag.ch/de/verwaltung/dvi/ueber-uns/organisation/generalsekretariat/beauftragte-fuer-oeffentlichkeit-und-datenschutz-(oedb)/videoueberwachung;N/A;N/A;N/A;N/A;N/A;Unable to retrieve content for analysis.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=coronavirus-(covid-19)-verstaendnis-fuer-das-vorsichtige-risikobasierte-vorgehen-bei-der-lockerung-der-schutzmassnahmen-cf622556-927f-4fc4-81c0-c6c1782be7fa_de;No;No;No;N/A;N/A;Discusses the government's approach to COVID-19 restrictions and vaccinations.
https://www.ag.ch/de/verwaltung/dvi/gemeindeaufsicht/gemeindezusammenarbeit/gemeindezusammenschluesse/unterstuetzung-durch-kanton;No;No;No;N/A;N/A;Discusses financial and legal support provided by the canton for municipal mergers.
https://www.ag.ch/de/verwaltung/dvi/strafverfolgung-strafvollzug/jva-lenzburg/gewerbe;No;No;No;N/A;N/A;Discusses various vocational and industrial activities within the prison system, such as bakery, bookbinding, and printing.
https://www.ag.ch/de/verwaltung/dvi/strassenverkehr/formulare;No;No;No;N/A;N/A;Provides various forms and guidelines related to road traffic, driving licenses, and vehicle registration.
https://www.ag.ch/de/verwaltung/dfr/statistik/erhebungen/bildungsstatistik/step-i-regelschulen;No;No;No;N/A;N/A;Provides information on data collection for regular schools, including deadlines and procedures for data entry.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=regierungsvereinbarung-bildungsraum-nordwestschweiz-erneuert-4afa5508-689c-498c-a66b-8f20fa4407f2_de;No;No;No;N/A;N/A;Discusses the renewal of an inter-cantonal agreement focusing on education, including digitalization as one of the key areas.
https://www.ag.ch/de/verwaltung/bks/ueber-uns/extranets;Yes;No;No;N/A;N/A;Describes various extranet portals for schools and other institutions, offering functionalities like job postings and document reporting.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=kanton-beschafft-schutzmaterial-fuer-das-gesundheitswesen-c3fa6bd3-89c0-4ffa-bafc-821267d09eb2_de;No;No;No;N/A;N/A;Discusses the procurement of protective materials like masks and gowns for healthcare facilities in the canton.
