page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=zivilschutz-ueberprueft-stationaere-sirenen-im-kanton-aargau-8fe60e22-c1ca-4261-bc07-170dd927c031_de;No;No;No;N/A;N/A;Discusses the annual testing of stationary sirens in the Kanton Aargau.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=ueber-600-sirenen-werden-im-kanton-aargau-ueberprueft-838cae2b-e00b-402c-9773-0ecc7001e7b1_de;No;No;No;N/A;N/A;Discusses the testing of both stationary and mobile sirens in the Kanton Aargau.
https://www.ag.ch/de/verwaltung/dfr/steuern/natuerliche-personen/steuerarten/erbschafts-schenkungssteuern;No;No;No;PDF;N/A;Provides information on inheritance and gift taxes in the Kanton Aargau.
https://www.ag.ch/de/verwaltung/dfr/steuern/juristische-personen/steuererklaerungen/steuererklaerungen-fruehere-perioden;Yes;No;No;PDF;N/A;Provides tax forms and guidelines for legal entities, mentions eTAX AARGAU software for tax filing.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=coronavirus-(covid-19)-optimierung-des-contact-tracing-a95707d5-66c9-44e2-b4a2-3d0c595b8071_de;Yes;No;No;N/A;Health;Discusses the automation of contact tracing in Kanton Aargau, including the software used for issuing isolation and quarantine orders.
https://www.ag.ch/de/aktuell/anhoerungen-vernehmlassungen/eanhoerungen;Yes;No;Yes;PDF;E-governance and administration;Discusses the digital transformation of public hearings in Kanton Aargau through the eAnhörungen software.
https://www.ag.ch/de/verwaltung/bvu/umwelt-natur-landschaft/natur-und-landschaftsschutz/aktiv-fuer-natur-und-landschaft/beitragswesen-naturschutz;No;No;No;PDF;N/A;Discusses funding mechanisms for natural and landscape conservation projects in Kanton Aargau.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=probealarm-am-mittwoch-15b7e2dd-b3ca-4971-b6f0-546d33787405_de;No;No;No;N/A;N/A;Discusses the general alarm test to be conducted and what it signifies for the population.
https://www.ag.ch/de/verwaltung/bvu/test-dynamische-inhalte?dc=0b054779-12a6-4da4-90a9-6922f0c4e2eb_de;Yes;No;No;N/A;N/A;Appears to be a login page for accessing electronic services of the cantonal administration.
https://www.ag.ch/de/verwaltung/dvi/migration-integration/integration/programm-s;No;No;No;PDF;N/A;Discusses integration measures for asylum seekers, including language courses and employment opportunities.
