page_link;page_is_about_software;page_is_software_guide;page_contains_software_guide;guide_format;guide_topic;page_content
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=570-sirenen-im-kanton-aargau-werden-getestet-77ac69f9-b1b6-4a9b-bc14-1a10f7e9072f_de;No;No;No;N/A;N/A;The page discusses the testing of sirens in the Kanton Aargau, Switzerland.
https://www.ag.ch/de/verwaltung/dvi/wirtschaft-arbeit/standortfoerderung/aktuell/blog/blog-archiv?dc=0d7f7802-894a-428f-a2df-e57f5178a4c4_de;Yes;No;No;N/A;N/A;The page discusses bmc consulting AG's focus on software development and digitalization, particularly their new product for document management.
https://www.ag.ch/de/verwaltung/bks/kindergarten-volksschule/sonderpaedagogik-foerderangebote/besondere-foerderung/psychomotorik-therapie;No;No;No;N/A;N/A;The page provides information on psychomotor therapy for children in kindergarten and elementary school.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=eroeffnung-der-wanderausstellung-oekologische-infrastruktur-ein-lebensnetz-fuer-den-aargau-0efb0450-9c5d-439f-a11d-050dffa040a4_de;No;No;No;N/A;N/A;The page discusses the opening of a mobile exhibition focused on ecological infrastructure and biodiversity in Aargau.
https://www.ag.ch/de/ueber-uns/jobs-karriere/arbeiten-beim-kanton-aargau/berufslehre-mittelschulpraktika?dc=d8975dcd-6241-4b35-894b-a3c7d32a2aa2_de;Yes;Yes;No;Webpage;Education;The page provides information on an IMS internship program focused on software development, platform development, and application development.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=kanton-waadt-entscheidet-sich-fuer-viacar-ed05f3be-4b5f-40e0-8c78-173a188973a4_de;Yes;No;No;N/A;N/A;The page discusses the adoption of VIACAR, a standard software for road traffic and shipping control, by the Canton of Vaud.
https://www.ag.ch/de/themen/coronavirus/massnahmen-und-verhaltensempfehlungen/quarantaeneerleichterungen;No;No;No;N/A;N/A;The page discusses quarantine relief measures for essential service providers in the Canton of Aargau.
https://www.ag.ch/de/aktuell/medien/medienmitteilungen?mm=sirenentest-am-mittwoch-3-februar-2016-261e9873-ca70-48b7-839e-65833a295a59_de;No;No;No;N/A;N/A;The page discusses the annual siren test in the Canton of Aargau, including the schedule and purpose of the test.
https://www.ag.ch/de/verwaltung/dfr/landwirtschaft/direktzahlungen-beitraege/datenerhebung-termine/agrigis;Yes;Yes;Yes;PDF, Video;Environment, agriculture and natural resources;The page provides comprehensive guides and tutorials on how to use agriGIS, a software for calculating and disbursing direct payments in agriculture.
https://www.ag.ch/de/verwaltung/bks/berufsbildung-mittelschulen/lehre/extranet-berufsbildung;No;No;No;N/A;N/A;The page provides information on a secure area for vocational training and middle schools, focusing on accounting, qualification procedures, and school management.
